,posFT21454,posFT22500,posFT23044,posFT23164,posFT23296,posFT23406,posFT24809,posFT25059,posFT26655,posFT26925,posFT27375,posFT28338,posFT29055,posFT29177,posFT24819,posFT23865,posFT24815,posFT33758,posFT33759,posFT34814,posFT28397,posFT25685,posFT26590,posFT27481,posFT27602,posFT28244,posFT29344,posFT30032,posFT30149,posFT31040,posFT32828,posFT33004,posFT33957,posFT34160,posFT35046,posFT35207,posFT36035,posFT36971,posFT17441,posFT18386,posFT20327,posFT21089,posFT22056,posFT22057,posFT22065,posFT22276,posFT23053,posFT23987,posFT23988,posFT24731,posFT28868,posFT28987,posFT33889,posFT34973,posFT35873,posFT36762,posFT36901,posFT17562,posFT17680,posFT17683,posFT18528,posFT18662,posFT19324,posFT19484,posFT19799,posFT20166,posFT20169,posFT21905,posFT22912,posFT23757,posFT23851,posFT24715,posFT25173,posFT29931,posFT30865,posFT32637,posFT32638,posFT32767,posFT33883,posFT34962,posFT35989,posFT25790,posFT31177,posFT10285,posFT10407,posFT25174,posFT25062,posFT26775,posFT26656,posFT28398,posFT28199,posFT36736,posFT36595,posFT37288,posFT38932,posFT39062,posFT39171,posFT40373,posFT40496,posFT40598,posFT41894,posFT42144,posFT42258,posFT43153,posFT43257,posFT43360,posFT43471,posFT43581,posFT44400,posFT44509,posFT44613,posFT09286,negFT07035,negFT07036,negFT07491,negFT07490,negFT07537,negFT07589,negFT08039,negFT08093,negFT08631,negFT08691,negFT08742,negFT12114,negFT13295,negFT13217,negFT13116,negFT14183,negFT14095,negFT14094,negFT13958,negFT15128,negFT15132,negFT14958,negFT16013,negFT16014,negFT16097,negFT05797,negFT06195,negFT06234,negFT06235,negFT06677,negFT06777,negFT14216,negFT14215,negFT17187,negFT11542,negFT12620,negFT12362,negFT13549,negFT13548,negFT13466,negFT14635,negFT14633,negFT13647,negFT14531,negFT14532,negFT07002,negFT08198,negFT12359,negFT13546,negFT13462,negFT14629,negFT14527,negFT14406,negFT14410,negFT15038,negFT15739,negFT15628,negFT15512,negFT15440,negFT15441,negFT16244,negFT16170,negFT16100,negFT16819,negFT16717,negFT16623,negFT16625,negFT17228,negFT17982,negFT17983,negFT17882,negFT17779,negFT17682,negFT17603,negFT17521,negFT17444,negFT18954,negFT18886,negFT18738,negFT18739,negFT18740,negFT18658,negFT18561,negFT20153,negFT20080,negFT20014,negFT21253,negFT21177,negFT21653,negFT22111,negFT22047,negFT21912,negFT19499,negFT19575,negFT19754,negFT06275,negFT06308,negFT07340,negFT11069,negFT12045,negFT11968,negFT12694,negFT12617,negFT12930,negFT12837,negFT13638,negFT14327,negFT14252,negFT13896,negFT14734,negFT15306,negFT15223,negFT15036,negFT16315,negFT16241,negFT15932,negFT16168,negFT13336,negFT15166,negFT16269,negFT16197,negFT17263,negFT10483,negFT10999,negFT11463,negFT12048,negFT11972,negFT12539,negFT12449,negFT12273,negFT13227,negFT13120,negFT13027,negFT12933,negFT13789,negFT13720,negFT13722,negFT14188,negFT14039,negFT14805,negFT14742,negFT14743,negFT14741,negFT15742,negFT15517,negFT14322,negFT14245,negFT15039,negFT14904,negFT15630,negFT15631,negFT15445,negFT12840,negFT13901,negFT14965,negFT14905,negFT16175,negFT16174,negFT16102,negFT16022,negFT17241,negFT17160,negFT17083,negFT17007,negFT16929,negFT05262,negFT05841,negFT06826,negFT12932,negFT14038,negFT13960,negFT14960,negFT15369,negFT16320,negFT16019,negFT16528,negFT16462,negFT17377,negFT17309,negFT17157,negFT17079,negFT18153,negFT19110,negFT19023,negFT18812,negFT19658,negFT13023,negFT13024,negFT14037,negFT14525,negFT14900,negFT11609,negFT13641,negFT13646,negFT13642,negFT15515,negFT13467,negFT14737,negFT15516,negFT15444,negFT13966,negFT16721,negFT17313,negFT17161,negFT18395,negFT12935,negFT14041,negFT15137,negFT15042,negFT14966,negFT15518,negFT16247,negFT17381,negFT17082,negFT17008,negFT18309,negFT18231,negFT18157,negFT18071,negFT17810,negFT18982,negFT18910,negFT18845,negFT19959,negFT18073,negFT18671,negFT18741,negFT19102,negFT19203,negFT19278,negFT19664,negFT19757,negFT19762,negFT19851,negFT20221,negFT20289,negFT20803,negFT00874,negFT01243,negFT01222,negFT01515,negFT01490,negFT01655,negFT01625,negFT01599,negFT01920,negFT01882,negFT02294,negFT02166,negFT02136,negFT02077,negFT02016,negFT01981,negFT02481,negFT03062,negFT03015,negFT02980,negFT02874,negFT02842,negFT02798,negFT02757,negFT02685,negFT03483,negFT03357,negFT03333,negFT03309,negFT04068
170426_BM_pos_1-30_MS1_HA_259.mzXML,-0.3218584516004359,-0.18667006757092963,-0.8315457422310306,-0.48131219459388497,-0.31781738853445063,-0.2737853506623473,-0.6574524673645818,-0.5746927518804004,-0.4812735407055797,-1.2389300465208972,-0.29581509403564255,-0.05215345882657729,0.1800610702400185,0.18564121751607132,0.29113634270148125,0.011173355964309906,0.06069408449213043,0.055706183585376934,0.25775355055664306,0.13377947757806652,-0.40305536458246927,-0.08467218523061604,-0.3861285487008246,-0.2007378046402799,-0.5526441766748249,-0.07320705172669051,0.25055246612103943,0.2727164437957299,0.30907142113183994,0.8272778407269499,-0.08847655722614611,0.20209629009256247,0.02442219419420333,0.49072559582214303,0.10880287202840222,0.30268495975083454,0.3861421628086319,0.2897939317269831,-0.11645126086191482,0.09479085759914518,0.346510617913383,-0.03260081832766204,-0.20461595578863268,0.13075510319202976,0.12893343440781457,-0.013515505610573797,0.3743902710945708,-0.2840646194741776,-0.14848137538091066,0.34393795496183976,0.0383295162515207,-0.04515255283270747,0.1392126356302228,0.19928018625360977,0.19126980917999958,0.22323776624113734,-0.4580948378891634,0.1400632593044282,-0.11033267461648677,0.6046278369516731,-0.009051769033444401,-0.0886398083129567,0.2756360851722768,-0.04428964838729499,-0.30292553974737224,0.27563166463795774,-0.016320881301160384,-0.49682151463000856,0.3640359996761724,-0.1970014357252836,-1.6111502821530639,-0.6576559784198004,-0.29412491277153663,-0.6186573784202434,0.3055129007254678,-0.010273131170210448,0.5477155204935631,0.3555837431899729,-0.019210579534171046,0.0006273562413880995,0.2784396033833314,-0.8708493416743615,1.6937016064902224,-0.6130833375762776,-0.4982070040458506,-0.1483752235066973,-0.3658473285323822,-1.7149374432652298,-0.3279240043641316,-0.7459472062294275,-0.6064351093106826,0.23646855538217793,0.12302208684922356,-0.12587776886505964,0.09049883829846728,0.1541789739828907,0.011183777230883152,-0.3719074137990859,-0.13699273489223174,-0.013770000838739804,-0.10998912672256544,-0.12379899704725261,-0.22835045831165246,-0.35629839486300874,0.19000486487332147,0.12782865795525744,-0.325712104628602,-0.13037902190678174,0.09359033338519396,0.11563684114652695,-0.14706918410669267,0.12301312006530196,0.4605201231095215,0.5447731787096295,0.3781662553636185,0.3160115397551042,0.15327735425129418,0.28889677792700397,0.3592561275733548,0.15704983644904935,0.1875328245015897,-0.07086084923907876,0.1979167834639206,0.23959311090462165,0.3939772184487822,0.05070514837632345,0.13996788288294226,0.7015516763319738,0.4219955932420518,0.5385044894551179,0.46855676190842743,0.5405295434843644,0.629649698591745,0.2666496024902436,0.2995343858850852,0.31364870831671254,0.17122939388157832,-0.19792351468188585,0.049261960474822786,0.04743692230745289,0.0710282067667869,0.28707719173219814,0.1547468344002887,0.3561217123705305,0.31204548668236853,0.3275766905951496,0.1365681808748782,0.20614723794395573,-0.12355355408287494,0.14602474691054823,0.4053806790681769,-0.08123992397366209,0.3137455093634358,0.27556775691703095,-0.11630942746925044,0.3318942560788898,0.1935702296886852,0.5324853205683979,0.24214700683324075,0.40816977196641346,0.5282512701470665,0.42857474097978,0.5804806104612616,0.3040026567941361,0.3461986989409951,0.06605002010220495,0.2586039708414738,0.7785599190145192,0.28795201269696946,0.25462226480846084,0.3572542361494193,0.6134338469260001,0.19950997125156533,0.09813619106022031,0.3319078874150314,0.20687141425727873,0.10516462984755393,0.21519433282206535,0.2857047778811115,-0.23768391271789469,0.11578837201036052,0.1513974118890964,-0.058223605921035926,0.10975919415539437,0.3737926263246898,0.6070703375417494,0.2482081017383031,0.22576613303618487,-0.008897642760205215,0.3285138068278073,0.18486013312778482,0.25440612285886743,0.2500616934327944,0.03523106843549684,0.17257994489303208,-0.03106039446843667,-0.0004485444696875618,0.16197345480223824,-0.2681293298782368,-0.0019829234192414447,0.09812854812360783,-0.12593252799537247,0.019039603946669814,-0.02332934876781856,-0.03004192214259227,0.06316931647861779,-0.4232339077578917,0.09340261671573025,0.3978251590625348,0.15604535999678149,0.09929709327374425,0.14580345148071672,0.6031280710879585,0.2821926658424374,0.2818552149624516,0.07326306942907834,0.4844215940480723,0.2174680582288211,0.24665882469065714,0.14494463849914396,0.4640622842957871,0.3204451897604983,0.19726229500574277,0.6538841556186661,0.5187580411553228,0.47395315462766874,0.5865856103223202,0.21799224612275125,0.18493372431445998,0.3941778119584569,0.08676719388984111,-0.05034575158887833,0.03698007286984151,0.30809073588298475,0.3005802246528191,0.19307599987983615,0.21102399549837791,0.065748487162816,0.31505459148630344,0.3012226843090069,0.0475459921089012,-0.2647725805431449,-0.07050536789835782,0.16038499724720268,0.0524239877871544,0.0383446097510074,0.0030182331586718902,0.1493833700830649,0.3390944819634605,0.3726186248696486,0.20764544983996203,0.029829163081522836,-0.02862259074455764,0.26903288985593754,0.4307387428884457,0.16645374234492571,-0.022456525796890503,0.20625675294114743,0.39896217690014346,-0.03049413460730399,1.0280422329142418,0.2600745513408391,0.045581583877611465,0.08124819769935954,-0.1294876082819858,0.15952254990163794,-0.08173212786697448,-0.11167783221927685,0.22222598500500368,-0.026745709610139556,0.29434978609175744,-0.14988544915390278,0.027465809938908237,0.061500503365126136,0.3031006502085667,-0.04761404755344323,-1.7049430746269412,0.46205063354595133,0.6281619531309239,0.9704836064819435,0.48157435508696267,0.5976985454561436,0.39926452753364217,0.4299174446153735,0.3087112111440291,0.2508883541763769,0.18375340292186415,0.27797744353421905,0.2230752838729373,0.6367492742022414,0.15951501127411127,0.39878498586640987,0.29177278146778285,0.26705497116914323,0.2427892789083934,0.02681611549821561,0.18603882403248306,0.07986695732263627,0.1858064008097351,0.21538911061290378,0.029632993837470423,0.44837769721377896,0.22853927598088575,0.8661301356241378,0.3254035494961194,0.29015170131779655,-0.03873273031870994,0.434735241614721,0.28291078929190405,0.1953139444816614,0.3949126680641335,0.3294034303783082,0.36368513986302453,0.943351686133969,0.7481644754146615,0.05633668986613216,0.5803971529479277,0.13035834570950655,0.3258620499303255,0.6385578574934598,0.023032571666281143,0.3847343933030878,0.9025132931938504,-0.3026520261571175,0.13025533739977035,0.07003281210795365,0.062308940926707024,0.2249203403207254,-0.18741979989325053,-0.012731339895497129,0.08068387709590041,0.20910275447874227,0.5071223078179372,-0.024533792650643704,0.007099085801513638,0.3042748152149848,-0.16746743766594108,0.13602176537794541,1.278649536695072,-0.013476545302317788,-0.38489447697756773,0.07561448334134191,0.34552963922050495,0.26869878518596124,-1.2598866225701713,0.9794876948792322,0.2605586083254181,-0.031032086389055635,0.6932541998410322,0.05584283431282522,-0.29006667366126493,-0.10569573552335498,-0.3144982522860058,-0.03005093498725131,-0.1449131958270904,-0.034763610460192496,-0.32503589559432733,-0.13580259717349996,-0.13346025913840798,0.19966780727914646,-0.34444787054205506,-0.31423760231785636,-0.35194192703280436,0.07027738135903405,-0.24805695131697192,-0.31351709349697643,0.5942442046831271,-0.7335410013175725,-0.5349960955405564,-0.14408479045281375,0.10796749906415926,-0.19323991221240533,0.0798253291387141,-1.4556713944159334,-0.08595530375287908,-0.4156110525973471,-0.6894547493937857,-0.30889451480283014,0.3242241222903406
170426_BM_pos_1-30_MS2_HA_502.mzXML,-0.2690510774875232,-0.3248464486312752,-0.691366948246527,-0.3096550276674126,-0.2636932832536196,-0.4675482753234448,-0.870316805444709,-0.5578540123290239,-1.0595510372174246,-1.1125759611247226,-0.16218567042896126,-0.3716663956809825,0.009280256749576665,-0.519389514976428,0.3266607286721346,-0.2587292208756793,-0.205084304850768,0.10080545087240189,0.08953410167870857,0.11171311541054507,-0.4041125537207879,-0.2258654775113378,-0.3032368873814022,-0.38477565356808086,-0.3129325901661524,0.0369225257877801,-0.5164383593033648,0.18101539547673084,-0.22810804905768478,0.038523361671302325,-0.05614179474363645,-0.37603108824164977,-0.06559375474244256,-0.4177704858760283,-0.02780128056150133,-0.33477272837074423,0.07547997923122907,-0.03735163285731247,-0.7455956695701893,-0.03672326842057494,-0.4162468961989969,0.011376420923504327,-0.4451588234802948,-0.28621202369533094,0.20678666991482864,-0.8009827316522795,-0.4103039372656685,-0.5188569666663003,-0.41734692126298256,0.22791403319626546,0.20171907352663432,-0.18100764234506528,-0.36266194568452903,-0.4220244747686088,0.10225597478032,-0.0820720470140266,-0.7603788301922236,-0.019550866116263776,-0.14985591148116661,-0.2543733073609289,-0.7037085926384243,-0.7551259908891996,-0.4109790228364787,-0.11344637076917508,-0.5812721906299974,0.006793848371708933,-0.39139828321740566,-1.036093361947625,-0.5961446624985527,0.19365025871945285,-0.4598785645525538,-0.7823522181078424,-0.49234746574516564,0.4065154980736896,-0.2756596167253029,-0.06975960885230315,0.5703499818525568,-0.46652799576534143,0.16295007804402672,0.5932721218117933,-0.38263640455689973,-0.0451210294879143,0.9079693831842768,0.038768772630994874,-0.19275892398850125,-0.26676438898871524,0.39117823196783164,-0.9910052866455299,-0.22940826067067732,-0.3358061115675355,0.05144673901308394,-0.38677820070322966,0.06157617503608925,0.13672375547030668,0.08372614328065531,-0.018459598133876653,-0.06977360975474411,0.22554636224343838,-0.030657750818480878,0.06021126836015256,-0.043767807901188505,-0.06466884199647538,-0.40788941017147806,-0.15240151518989187,-0.30957064523044586,0.015587981030067866,-0.08524332916823418,0.00041887652912997453,-0.4990095090124065,-0.02439135960680794,-0.26561702687524935,0.05084862922820932,0.12769110337951872,0.12337633637751111,0.5351593212445938,0.6558145758414025,-0.06969170271555214,-0.21713453892015266,0.05408411274822278,0.05128742512467177,0.27317360463260876,0.5554656530382562,0.06594764824026456,0.1518553542790393,0.14850649288723616,0.060271788570595675,0.17881126271861802,0.3897204893459758,0.18606824072957195,0.28814706807644797,0.5652764881508965,0.6343062430116362,-0.1620447170554158,0.40374151555940685,0.1778670611966895,0.23629904179494687,0.09699848813695056,-0.1809262094340056,-0.10383470694725361,-0.3758434013788108,-0.5489252415925048,0.4273130371140894,-0.053095240719919445,0.500591445651807,0.3084465164269048,0.3287104832700738,-0.01532200184032817,0.10927068262563466,0.07521044024526091,-0.06213594724326299,0.1662421838919279,0.7499882224186614,0.07059663269371441,0.13584357476955589,0.11670995794376182,0.33046424120336937,0.22634339883656907,0.25547127366212763,-0.7643564748530505,0.010541389094601783,0.07791793271334058,0.1452817949465306,0.13043935942206986,0.06616463784115822,0.22962824373649582,-0.20410359238348086,0.10053314854224382,0.2034593082616496,0.07780100644672316,0.11961400900822383,0.27174456867863483,0.49133276327590636,0.08449962565815028,0.027773756783361137,0.15100468891147045,0.047677287309433325,-0.01123084113124051,-0.025570940290997157,-0.01808731570040578,-0.24182624551534104,0.08688145231149846,0.1282365589671599,-0.11191615686380274,-0.08022242119224643,-0.4722218447153317,0.4733046760435897,0.313556944104171,0.3638210428266575,0.14145736875375725,0.15267658396310324,0.2792544659021061,-0.2150567848649345,-0.02317183248369048,0.06666034445363067,0.36524970980771165,-0.03555348031899541,0.152057332536927,0.08949515152617771,0.09208391232057345,0.11184647944883608,0.16497882426484978,0.12900491817903337,0.4163134099613224,-0.04192558465672214,0.059115868625438495,0.08021868045743474,0.03231468483630273,0.3853062757849486,0.3733109561101884,0.016766801855343516,0.14771771636196362,0.15018474844717744,0.7126397906943609,0.3266140926174934,0.22107573715105744,0.17555733247584726,0.6129343692996905,0.2588097042415356,0.08812294732560311,0.08927107442325166,0.5552506329178275,0.3124278340386617,0.25693113775638565,0.39716027858353087,0.5044817898481249,0.21283408623732214,0.6704743685455625,0.3024594450898874,0.26882118243142195,0.29418982976383035,0.24814334809980565,0.02170218763542664,0.2838941073596999,0.03928224702339023,0.21400830111277713,0.09023767495226487,0.14218701801134337,0.030843994108805006,0.20989148859557183,0.18929669558156093,0.042168833593873245,0.5004582559549711,0.06537846431691285,0.10864758571806732,0.00433311437577899,-0.013027268402865388,0.1350214614157519,0.1033590321726976,0.10885099560812606,0.31963436237886356,0.07671535993576484,0.20950193525225203,0.3376056346668257,0.1233482114748714,-0.017072171367273015,0.0347626895285007,0.22927973247344724,0.3650318801811707,0.5132533307564184,0.11325333344660571,0.962766032777921,0.09542889786431275,0.17999924480783314,0.5056442859860439,-0.24839927897827607,0.09112778211902395,-0.25554739524970316,0.42223673083307567,-0.01577510421368089,-0.2322233556323532,-0.018444725405796447,-0.03405930172433003,0.15928588945406652,-0.371637078915958,0.13209230967317254,-0.10959448765648538,-2.6841823697584335,0.26515092969821374,0.2189645203268924,0.05885828092321965,0.061898296391316165,0.2298800902019842,0.12357168008094277,0.3639054549664955,0.07160881231174443,0.3594934613352212,0.15781982823392404,0.20130513534751415,0.06424417315507824,0.6509727582559925,-0.10733365117736504,0.2343250107287247,0.11569421423467752,0.47836670097991707,0.12770329170907857,0.051468136891960725,0.010853117446831817,-0.10059665871909473,0.20874950166120954,0.34841977428231274,0.15489350285421466,0.6091526722556253,0.41748617465671956,0.24359939481535697,-0.15586600241510595,-1.0907574033676788,-0.3032894405101523,0.6439065612503541,-0.06114354348398621,0.0022840116889284445,0.15424762589661967,0.5223427459388983,0.15769214869169623,0.45749364608795773,0.618345656924685,-0.024932777759488545,0.9443214332135774,-0.03974588807219703,-0.14802168813498895,0.10597975485673317,-0.15178495479925047,-0.10678778493866758,0.5604584976633102,-0.028231964088005768,0.05636387760962691,-0.03725866245899567,0.07317996432265694,-0.16418181425756373,0.004661423003431864,-0.02087815273633531,-0.0006623380467551954,0.0716593082880621,-0.07209782522432562,-0.0006356951102794994,0.31136374574230885,0.10561412307887608,-0.8278548760737827,-0.04006242918695868,0.935436159484814,0.32496088270109524,-0.5573201107655983,0.001497000445654706,0.5673914630782839,0.7748770108475433,-1.5045348591457426,0.7485872688461086,0.33816636182736204,0.2157261453771273,0.8627702683022171,0.2958350360126385,0.028197737937865952,0.044319677092339305,0.221193301321426,-0.042489981718496495,-0.10076729529091466,-0.021695569402371717,0.2551589070945841,-0.46672614820899305,-0.4262635150988725,-0.052528279790164945,-0.24632592596571357,-0.22666772920607414,-0.5720573399846636,-0.17471048893026975,-0.2345127476148825,0.6634343505451259,-0.041548428778552804,0.8155396563917279,-0.4874595426027373,-0.5732137953097567,-0.1767877814687111,0.20161375373531598,0.26055309505707314,0.04821131554554903,-0.15977483712340046,-0.7678759286182686,-0.6316430717771908,-0.27729797514484034,-0.04969642708809907
170426_BM_pos_1-30_MS3_HA_16.mzXML,-1.1559697358914516,-1.6594372918403142,-1.220120915395798,-1.5354954743356384,-1.0005761336804468,-1.353223623905734,-1.4361054883510214,-2.2451293972634243,-1.3566595321439578,-1.5649270973318608,-0.13003169740730058,0.04153531349310313,-0.09770254459467509,0.3620204980395947,-0.7694350677999111,-1.5868635627844583,-1.1888124272752627,-0.8957840774870913,-1.1333328939788565,-1.2159910924226907,-2.118999709151618,-0.09036441365393344,0.14553057002547476,0.06290041473121022,0.46593227529549,-0.08479406171386117,0.34307568790230647,0.19607677929100475,0.5750244208575559,1.0947608026745534,-0.802165156819294,0.2437712497755662,-0.7750073004153624,-0.48903363095481645,-0.7927463269322637,-0.19893049118592643,-0.588850481637536,-0.4662913433162039,-0.4267409622371048,-0.2400452663888739,0.38984938940664016,-0.4797938739046437,-1.6816551423880064,-0.5041390783748092,-0.5173176493790557,-0.3081505096035322,-1.017818542656423,-0.4191451412244884,-1.623636275551057,-1.088610855285852,-1.0768727025718032,-0.892036509373952,-0.9923327115308567,-1.2310033392384412,-0.87183539992456,-0.9824603380498296,-1.4506235901388038,0.04196434257375081,-0.3197736846618646,-0.22272223668603885,-0.3709724476857872,-0.19553504549352674,0.38957303510765584,-0.13292649562275116,0.14592894422710678,0.0888282192597476,-0.3579809419279538,-0.921894456394659,-1.143265031267907,-1.206317562492016,-1.4908178173704183,-1.0799002078591222,-1.0949901465943963,-1.199313089461457,-0.3430349677112119,-0.6384691935089233,-0.7598456061061345,-1.0327179871142196,-1.00411554331653,-1.0952748724271437,-1.5076420738979959,0.05601705479783625,1.8621434339308323,-0.2242979535946823,-0.3273931344321621,-0.8284307363063412,0.06447491016500706,-0.35030603951602046,-0.45091114987449643,-1.0850128592878168,-0.4572271758678017,0.1739520041692657,0.123872188765068,-0.24193822209682736,-0.16543142651113207,0.07858617749422336,-0.3168453878783666,-0.1151690037754527,-0.36269378664015406,-0.12274618689585637,-0.2812030930767211,-0.4015410787589282,-0.5015784047053664,-0.2347283379682441,-0.30286827638026104,-0.42579113337194663,-0.29893516515871177,-0.1485181280380541,-0.3983909649556061,-0.5560126042907552,-0.23346443693008645,-0.5216101425046524,0.09085845666694325,-0.33712099679212315,0.4428661750953484,0.296276733686172,-0.06188621153155438,-0.023431560001085927,0.0682160255072386,0.1140684488745034,0.2521130436184382,1.0935113792654203,0.008482287630876328,-0.18750436056554065,-0.21003214560479933,-0.5699762258422076,-0.37499614533359704,0.40545540212094267,-0.1915335402629168,0.18586698824577752,0.35988353279844176,0.5964054789943631,-0.9043994297144202,0.06608925209627259,0.03830236372289697,0.09184237280921792,-0.07744443003638324,-0.8944491568055497,-0.3057643109002086,-0.5483900016110628,-1.0072987167821221,0.2556146710997993,-0.6182633501970116,0.07672845847686105,0.47123434226180194,0.4633753962052314,-1.1688571628826523,-0.7214486490613297,-0.30197929603087914,-0.6826131922940135,0.14312463921330476,-0.8926646913407943,-0.13240838853638692,-0.3976551920484823,-0.40635975041628924,0.5350777268634239,-0.5205671653535298,0.24090007713238748,-0.6355017191131562,-0.12313815154610452,0.19547507795393315,-0.14713031511698205,0.27318581681509,-0.21381195600472935,0.06891008502840279,-0.6845567945867241,-0.28449402706682037,0.5948763361385829,-0.2267859627663178,-0.1170639657535304,0.1289133748894571,0.48411841365037844,-0.2209808083646152,-0.7647096367362956,-0.31504179354969253,-0.27824214276600046,-0.5339634801473423,-0.1337627632639169,-0.30889496076270007,-0.8686316980200175,-0.26464959108611197,-0.7019598709998078,-0.6371772994408644,-0.16092865919445032,-0.21110117096542425,0.2852116572306329,0.11768999736347752,0.24984406403476456,-0.5678245430501985,-0.08791287578086937,0.0681717250165832,-0.26212550187170436,-0.3382062579657834,-0.16257215220308652,0.29079051844136394,-1.2563537813291248,-1.1229549200638012,-0.29175375692877203,-1.1527105424931126,-1.2082434145102887,-0.9880280775078134,-0.975713099061517,-0.5057322144397318,-1.0407601352197364,0.0016138845422073445,0.025862287209985624,-0.3781232303480362,-2.1957547881820414,-1.684781245102318,-1.2445343786224754,-0.12117151929661318,-0.18334715330217222,0.13490103673655796,-0.12321623253449943,-0.7655727626556867,0.08032707536517592,0.5386844148445249,-0.03329021102594609,-0.550783430397642,-0.779896655414575,0.4863808104419487,-0.045025941069990694,-0.768984549757139,0.252609867271925,0.21728404132094425,0.4772310528079373,0.4208339371457299,0.25116044170678364,-0.10615381686955239,-0.553642249303028,0.2119176849815787,-0.026287240838499315,0.36766507611025645,0.08928566707512431,-1.2168814824812095,-1.420198339147861,-1.1024719370071256,-0.9459008341925337,-1.2050126600350222,-1.1767583989465251,-0.8854658874330106,-0.42512061177901117,-1.0993109504666183,-1.332758585258933,-1.5002667183697493,-0.17047043169866782,-0.8481020350858568,-1.1802603944767824,-0.8057285307897857,-1.3741722173019788,-0.4700036898826525,-1.2958162568171296,-1.2350356246830394,-1.0150049112303474,-1.0376110302540713,-0.6195622715721161,-1.5914636293411561,-0.27845231927421565,0.11860687751541299,-0.9538592662142502,0.47202476500564927,-1.0951261088186115,-0.39071395752105254,-1.0019692562687457,-0.5894209559594241,-1.2430249348539348,-1.176144202206899,-0.6210324022057154,-1.1822522902832127,-0.8644981910541318,-1.305645624525262,-0.6561460740930407,-1.3900821090617832,-0.6492295095494125,0.05300540053441338,-1.3360088143517164,-2.1917616081813573,1.1172748117204723,0.5540782931011385,-3.1839476407182783,0.20823520663246953,0.4771889983699147,-0.2725263328799663,-0.1990950494274344,-0.17151023155919276,0.6629061286149476,0.26492790567359314,0.05316431668248356,-0.08551539358079197,-0.08336944732026197,-0.8713240181987931,0.00912766269481935,-0.48294775998616934,0.22916083573897872,-0.38202817209810647,-0.7923960984960008,-0.5208210885483311,-0.3381510872914504,0.18589118042718766,-0.03828917385311925,-0.3091510234623698,0.2945324510524543,0.29055224488378073,0.4175184958967524,-0.6394206749367086,-1.428645110571786,-0.5641206424554035,0.4659963536294569,0.00759531709832828,0.08449404785660519,-0.05680008165813888,0.29708439423498056,-1.1302269775944236,-0.9490845244420196,-0.8465454234793626,-0.15614137977046383,-0.8581742851185368,-0.23019361673199512,0.23621223518817658,0.9392373131213922,-0.7222537435915193,-0.6129080973738468,-0.2644932662523356,-0.7841150134388979,-0.5766950560906317,-0.6268312146642181,-0.14761578990224145,-0.01187830947027635,-0.7208069599523377,-0.7985529679663887,-0.8750570800986956,-0.2363337313606202,-0.7265927941334347,-0.47547946691571497,0.14983467793341632,-0.6010820159845274,-2.156155345832108,-1.267181719370802,-0.2716381777718251,-1.4084467470765603,-1.4447280522897934,-1.7870412294256166,-0.6589593429881511,-0.5993349555671053,-1.0999449172414444,-0.2459574340498314,-0.6743245148463828,-1.0518473704513323,-0.13994799723677076,-0.09392692990179974,-0.16125051561956738,0.09663942335249587,0.14962014727637118,0.26258183077257513,-0.12936972955894888,0.41888614617024444,0.8478986777870663,-0.5370470653716826,-0.4723732068833666,-0.21918141553056536,-0.4905109475828944,-0.37072394600878766,-0.4331458884817181,0.03491064369794117,-0.41808272175291705,-0.30973787694667365,-0.0764935998183045,0.6166540819040449,-0.8887020081696715,-0.9231159832690903,-0.09628944372640547,0.22610457341289347,0.3344368099930435,-0.7849046157148365,-0.8868968636416348,-0.8426758333501123,-0.7425994989266513,-0.14709402934560245,-1.3073620819683764
