,feature name,importance
3639,22 Premotor Medial (BA6m)_PI 36 4,0.0
3640,22 Premotor Medial (BA6m)_HexCer t41 2,0.0
3641,22 Premotor Medial (BA6m)_SulfoHexCer d42 2,0.0
3642,22 Premotor Medial (BA6m)_Cer d40 1,0.0
3643,22 Premotor Medial (BA6m)_HexCer d43 2,0.0
3644,22 Premotor Medial (BA6m)_PC_P 36 2,0.0
3645,22 Premotor Medial (BA6m)_PC 44 2,0.0
3646,22 Premotor Medial (BA6m)_Cer m42 2,0.0
3647,22 Premotor Medial (BA6m)_PI 38 5,0.0
3648,22 Premotor Medial (BA6m)_PE 38 1,0.0
3649,43 Temporopolar (BA38)_FA 20 5,0.0
3650,43 Temporopolar (BA38)_PE_P 33 1,0.0
3651,43 Temporopolar (BA38)_TG 52 2,0.0
3652,7  Orbitofrontal (BA47)_HexCer t43 2,0.0
3653,7  Orbitofrontal (BA47)_PC_P 40 4,0.0
3654,7  Orbitofrontal (BA47)_Cholesterol,0.0
3655,7  Orbitofrontal (BA47)_LPE 20 1,0.0
3656,7  Orbitofrontal (BA47)_PC_P 34 1,0.0
3657,7  Orbitofrontal (BA47)_PC_P 38 1,0.0
3658,7  Orbitofrontal (BA47)_HexCer d44 2,0.0
3659,7  Orbitofrontal (BA47)_FA 20 3,0.0
3660,7  Orbitofrontal (BA47)_FA 22 0,0.0
3661,7  Orbitofrontal (BA47)_SM d42 1,0.0
3662,7  Orbitofrontal (BA47)_PE 38 6,0.0
3663,7  Orbitofrontal (BA47)_LPE 22 6,0.0
3664,7  Orbitofrontal (BA47)_TG 56 5,0.0
3665,7  Orbitofrontal (BA47)_Cer m44 2,0.0
3666,7  Orbitofrontal (BA47)_DG 38 2,0.0
3667,7  Orbitofrontal (BA47)_PG 34 2,0.0
3668,7  Orbitofrontal (BA47)_PE_O 38 4,0.0
3669,7  Orbitofrontal (BA47)_Cer m36 0,0.0
3670,7  Orbitofrontal (BA47)_DG 37 4,0.0
3671,7  Orbitofrontal (BA47)_TG 52 2,0.0
3672,7  Orbitofrontal (BA47)_PE_P 33 1,0.0
3673,7  Orbitofrontal (BA47)_FA 20 5,0.0
3674,7  Orbitofrontal (BA47)_FA 22 5,0.0
3675,7  Orbitofrontal (BA47)_SulfoHexCer t42 2,0.0
3676,7  Orbitofrontal (BA47)_Cer t36 0,0.0
3677,7  Orbitofrontal (BA47)_SM d41 1,0.0
3678,7  Orbitofrontal (BA47)_DG 36 2,0.0
3679,7  Orbitofrontal (BA47)_SulfoHexCer t41 1,0.0
3680,7  Orbitofrontal (BA47)_PG 38 6,0.0
3681,7  Orbitofrontal (BA47)_PE 40 4,0.0
3682,7  Orbitofrontal (BA47)_PC_O 38 6,0.0
3683,7  Orbitofrontal (BA47)_PC 37 4,0.0
3684,7  Orbitofrontal (BA47)_PE 36 2,0.0
3685,7  Orbitofrontal (BA47)_FA 22 6,0.0
3686,7  Orbitofrontal (BA47)_SM d38 0,0.0
3687,7  Orbitofrontal (BA47)_PE_P 34 1,0.0
3688,7  Orbitofrontal (BA47)_PC 46 2,0.0
3689,7  Orbitofrontal (BA47)_PE 42 10,0.0
3690,7  Orbitofrontal (BA47)_SulfoHexCer t40 1,0.0
3691,7  Orbitofrontal (BA47)_FA 24 4,0.0
3692,7  Orbitofrontal (BA47)_PC_O 34 2,0.0
3693,7  Orbitofrontal (BA47)_Cer m41 1,0.0
3694,7  Orbitofrontal (BA47)_PC 37 1,0.0
3695,7  Orbitofrontal (BA47)_SulfoHexCer d40 1,0.0
3696,7  Orbitofrontal (BA47)_PE_P 37 1,0.0
3697,7  Orbitofrontal (BA47)_PC 42 7,0.0
3698,7  Orbitofrontal (BA47)_PC 35 4,0.0
3699,7  Orbitofrontal (BA47)_PE 34 2,0.0
3700,7  Orbitofrontal (BA47)_PC 33 2,0.0
3701,7  Orbitofrontal (BA47)_LPC 22 4,0.0
3702,7  Orbitofrontal (BA47)_PC 34 4,0.0
3703,7  Orbitofrontal (BA47)_PC 39 6,0.0
3704,7  Orbitofrontal (BA47)_PE 40 6,0.0
3705,7  Orbitofrontal (BA47)_Cer d36 2,0.0
3706,7  Orbitofrontal (BA47)_Cer m44 1,0.0
3707,7  Orbitofrontal (BA47)_SM d34 1,0.0
3708,7  Orbitofrontal (BA47)_FA 19 0,0.0
3709,7  Orbitofrontal (BA47)_PC 38 2,0.0
3710,7  Orbitofrontal (BA47)_PE_P 41 7,0.0
3711,7  Orbitofrontal (BA47)_LPE 20 4,0.0
3712,7  Orbitofrontal (BA47)_PC 38 4,0.0
3713,7  Orbitofrontal (BA47)_PI 36 4,0.0
3714,43 Temporopolar (BA38)_PC 45 2,0.0
3715,43 Temporopolar (BA38)_PC_O 30 0,0.0
3716,43 Temporopolar (BA38)_PC 32 0,0.0
3717,43 Temporopolar (BA38)_PC 38 5,0.0
3718,43 Temporopolar (BA38)_Cer d38 2,0.0
3719,43 Temporopolar (BA38)_DG 42 4,0.0
3720,43 Temporopolar (BA38)_LPE 20 2,0.0
3721,43 Temporopolar (BA38)_FA 22 3,0.0
3722,43 Temporopolar (BA38)_PC 40 3,0.0
3723,43 Temporopolar (BA38)_PE 38 3,0.0
3724,43 Temporopolar (BA38)_PI 38 4,0.0
3725,43 Temporopolar (BA38)_SulfoHexCer t43 2,0.0
3726,43 Temporopolar (BA38)_PE 36 3,0.0
3727,43 Temporopolar (BA38)_LPC 16 1,0.0
3728,43 Temporopolar (BA38)_PC_P 30 0,0.0
3729,43 Temporopolar (BA38)_TG 60 11,0.0
3730,43 Temporopolar (BA38)_PC_O 38 5,0.0
3731,43 Temporopolar (BA38)_PE 40 8,0.0
3732,43 Temporopolar (BA38)_Cer d35 1,0.0
3733,43 Temporopolar (BA38)_SM d40 1,0.0
3734,43 Temporopolar (BA38)_PC 40 7,0.0
3735,43 Temporopolar (BA38)_TG 58 7,0.0
3736,43 Temporopolar (BA38)_PE 35 1,0.0
3737,43 Temporopolar (BA38)_PE_P 36 3,0.0
3738,43 Temporopolar (BA38)_PC_O 36 2,0.0
3739,43 Temporopolar (BA38)_FA 24 6,0.0
3740,43 Temporopolar (BA38)_HexCer d41 1,0.0
3741,43 Temporopolar (BA38)_CAR 18 1,0.0
3742,43 Temporopolar (BA38)_PG 42 10,0.0
3743,43 Temporopolar (BA38)_PE 40 7,0.0
3744,7  Orbitofrontal (BA47)_SulfoHexCer d41 1,0.0
3745,7  Orbitofrontal (BA47)_HexCer t41 2,0.0
3746,7  Orbitofrontal (BA47)_SulfoHexCer d42 2,0.0
3747,7  Orbitofrontal (BA47)_Cer d40 1,0.0
3748,7  Orbitofrontal (BA47)_HexCer d43 2,0.0
3749,7  Orbitofrontal (BA47)_PC_P 36 2,0.0
3750,7  Orbitofrontal (BA47)_PC 44 2,0.0
3751,7  Orbitofrontal (BA47)_Cer m42 2,0.0
3752,7  Orbitofrontal (BA47)_PI 38 5,0.0
3753,7  Orbitofrontal (BA47)_PE 38 1,0.0
3754,7  Orbitofrontal (BA47)_PC 38 7,0.0
3755,7  Orbitofrontal (BA47)_PC 44 1,0.0
3756,7  Orbitofrontal (BA47)_SulfoHexCer d44 2,0.0
3757,7  Orbitofrontal (BA47)_Cer m41 2,0.0
3758,43 Temporopolar (BA38)_FA 20 1,0.0
3759,43 Temporopolar (BA38)_PC 46 3,0.0
3760,43 Temporopolar (BA38)_PC 30 0,0.0
3761,43 Temporopolar (BA38)_TG 60 10,0.0
3762,43 Temporopolar (BA38)_SulfoHexCer t44 2,0.0
3763,43 Temporopolar (BA38)_SulfoHexCer t42 1,0.0
3764,43 Temporopolar (BA38)_PC 40 2,0.0
3765,43 Temporopolar (BA38)_TG 56 4,0.0
3766,43 Temporopolar (BA38)_PE 35 2,0.0
3767,43 Temporopolar (BA38)_PE 42 5,0.0
3768,43 Temporopolar (BA38)_SM d40 2,0.0
3769,43 Temporopolar (BA38)_PC 34 1,0.0
3770,43 Temporopolar (BA38)_PG 40 8,0.0
3771,7  Orbitofrontal (BA47)_TG 50 3,0.0
3772,7  Orbitofrontal (BA47)_SM d41 2,0.0
3773,43 Temporopolar (BA38)_DG 37 4,0.0
3774,7  Orbitofrontal (BA47)_PC 29 0,0.0
3775,7  Orbitofrontal (BA47)_PE 34 1,0.0
3776,7  Orbitofrontal (BA47)_FA 18 3,0.0
3777,7  Orbitofrontal (BA47)_PC 35 1,0.0
3778,7  Orbitofrontal (BA47)_PC 37 2,0.0
3779,7  Orbitofrontal (BA47)_PE_P 36 5,0.0
3780,7  Orbitofrontal (BA47)_PE_P 35 1,0.0
3781,7  Orbitofrontal (BA47)_PC_P 34 2,0.0
3782,7  Orbitofrontal (BA47)_DG 40 4,0.0
3783,7  Orbitofrontal (BA47)_PE_P 36 1,0.0
3784,7  Orbitofrontal (BA47)_FA 20 4,0.0
3785,7  Orbitofrontal (BA47)_TG 56 7,0.0
3786,7  Orbitofrontal (BA47)_PE 42 8,0.0
3787,7  Orbitofrontal (BA47)_PE_P 34 2,0.0
3788,7  Orbitofrontal (BA47)_PE 36 1,0.0
3789,7  Orbitofrontal (BA47)_CE 20 4,0.0
3790,7  Orbitofrontal (BA47)_PC 42 10,0.0
3791,7  Orbitofrontal (BA47)_PE 39 4,0.0
3792,7  Orbitofrontal (BA47)_FA 21 3,0.0
3793,7  Orbitofrontal (BA47)_FA 14 0,0.0
3794,7  Orbitofrontal (BA47)_SM d35 2,0.0
3795,7  Orbitofrontal (BA47)_FA 26 1,0.0
3796,7  Orbitofrontal (BA47)_PC 40 5,0.0
3797,7  Orbitofrontal (BA47)_FA 18 1,0.0
3798,7  Orbitofrontal (BA47)_PC 46 5,0.0
3799,7  Orbitofrontal (BA47)_PC 35 3,0.0
3800,7  Orbitofrontal (BA47)_PC_O 40 7,0.0
3801,7  Orbitofrontal (BA47)_HexCer d43 1,0.0
3802,7  Orbitofrontal (BA47)_PE_P 40 4,0.0
3803,7  Orbitofrontal (BA47)_PC_P 40 2,0.0
3804,7  Orbitofrontal (BA47)_PC 38 3,0.0
3805,7  Orbitofrontal (BA47)_PE 37 4,0.0
3806,7  Orbitofrontal (BA47)_PI 40 6,0.0
3807,7  Orbitofrontal (BA47)_PE_P 40 8,0.0
3808,7  Orbitofrontal (BA47)_PE_P 34 0,0.0
3809,7  Orbitofrontal (BA47)_CE 22 6,0.0
3810,7  Orbitofrontal (BA47)_SM d42 2,0.0
3811,7  Orbitofrontal (BA47)_HexCer d42 2,0.0
3812,7  Orbitofrontal (BA47)_FA 17 0,0.0
3813,7  Orbitofrontal (BA47)_FA 20 0,0.0
3814,7  Orbitofrontal (BA47)_SM d37 1,0.0
3815,7  Orbitofrontal (BA47)_DG 34 1,0.0
3816,7  Orbitofrontal (BA47)_Cer m36 1,0.0
3817,7  Orbitofrontal (BA47)_Cer d42 2,0.0
3818,7  Orbitofrontal (BA47)_PC_O 35 2,0.0
3819,7  Orbitofrontal (BA47)_PC_P 38 2,0.0
3820,7  Orbitofrontal (BA47)_FA 17 1,0.0
3821,7  Orbitofrontal (BA47)_CE 18 2,0.0
3822,7  Orbitofrontal (BA47)_LPC 20 1,0.0
3823,7  Orbitofrontal (BA47)_PE 36 5,0.0
3824,7  Orbitofrontal (BA47)_PG 40 7,0.0
3825,7  Orbitofrontal (BA47)_PC 37 5,0.0
3826,7  Orbitofrontal (BA47)_SM d37 2,0.0
3827,7  Orbitofrontal (BA47)_TG 52 3,0.0
3828,7  Orbitofrontal (BA47)_SulfoHexCer d42 1,0.0
3829,7  Orbitofrontal (BA47)_DG 36 1,0.0
3830,7  Orbitofrontal (BA47)_SM d36 0,0.0
3831,7  Orbitofrontal (BA47)_PE_O 42 7,0.0
3832,7  Orbitofrontal (BA47)_PE_O 40 4,0.0
3833,7  Orbitofrontal (BA47)_PC_P 38 6,0.0
3834,7  Orbitofrontal (BA47)_DG 38 4,0.0
3835,7  Orbitofrontal (BA47)_LPE 22 4,0.0
3836,7  Orbitofrontal (BA47)_PE 38 7,0.0
3837,7  Orbitofrontal (BA47)_PE 42 6,0.0
3838,7  Orbitofrontal (BA47)_PE_P 39 4,0.0
3839,7  Orbitofrontal (BA47)_SM d36 1,0.0
3840,7  Orbitofrontal (BA47)_PE_P 39 2,0.0
3841,7  Orbitofrontal (BA47)_PC 40 4,0.0
3842,7  Orbitofrontal (BA47)_LPE 16 0,0.0
3843,7  Orbitofrontal (BA47)_PC 28 0,0.0
3844,7  Orbitofrontal (BA47)_FA 16 1,0.0
3845,7  Orbitofrontal (BA47)_TG 54 6,0.0
3846,7  Orbitofrontal (BA47)_FA 24 5,0.0
3847,7  Orbitofrontal (BA47)_CAR 18 0,0.0
3848,7  Orbitofrontal (BA47)_Cer d43 2,0.0
3849,7  Orbitofrontal (BA47)_PE 36 6,0.0
3850,7  Orbitofrontal (BA47)_TG 60 12,0.0
3851,7  Orbitofrontal (BA47)_FA 16 0,0.0
3852,7  Orbitofrontal (BA47)_SM d32 0,0.0
3853,7  Orbitofrontal (BA47)_PC 38 6,0.0
3854,7  Orbitofrontal (BA47)_PS 40 5,0.0
3855,7  Orbitofrontal (BA47)_PC 31 1,0.0
3856,7  Orbitofrontal (BA47)_TG 58 9,0.0
3857,7  Orbitofrontal (BA47)_TG 54 4,0.0
3858,7  Orbitofrontal (BA47)_LPC 20 4,0.0
3859,7  Orbitofrontal (BA47)_PS 40 6,0.0
3860,7  Orbitofrontal (BA47)_SM d36 2,0.0
3861,7  Orbitofrontal (BA47)_PC_P 38 5,0.0
3862,7  Orbitofrontal (BA47)_FA 18 2,0.0
3863,7  Orbitofrontal (BA47)_SM d38 1,0.0
3864,7  Orbitofrontal (BA47)_PC_P 32 1,0.0
3865,7  Orbitofrontal (BA47)_PC 35 2,0.0
3866,7  Orbitofrontal (BA47)_SM d32 1,0.0
3867,7  Orbitofrontal (BA47)_SM d43 2,0.0
3868,7  Orbitofrontal (BA47)_HexCer d40 1,0.0
3869,7  Orbitofrontal (BA47)_PC_P 37 1,0.0
3870,7  Orbitofrontal (BA47)_PE 38 2,0.0
3871,7  Orbitofrontal (BA47)_PC_O 34 0,0.0
3872,7  Orbitofrontal (BA47)_PC 36 5,0.0
3873,7  Orbitofrontal (BA47)_PC_O 32 0,0.0
3874,7  Orbitofrontal (BA47)_PE 34 3,0.0
3875,7  Orbitofrontal (BA47)_DG 35 1,0.0
3876,7  Orbitofrontal (BA47)_LPC 18 0,0.0
3877,7  Orbitofrontal (BA47)_HexCer d36 2,0.0
3878,7  Orbitofrontal (BA47)_Cer m39 1,0.0
3879,7  Orbitofrontal (BA47)_PE_P 36 2,0.0
3880,7  Orbitofrontal (BA47)_PC 37 3,0.0
3881,7  Orbitofrontal (BA47)_Cer m40 1,0.0
3882,7  Orbitofrontal (BA47)_HexCer d42 1,0.0
3883,7  Orbitofrontal (BA47)_FA 20 2,0.0
3884,7  Orbitofrontal (BA47)_PC_O 32 1,0.0
3885,7  Orbitofrontal (BA47)_SulfoHexCer d43 1,0.0
3886,7  Orbitofrontal (BA47)_PC 31 0,0.0
3887,7  Orbitofrontal (BA47)_LPC 18 1,0.0
3888,7  Orbitofrontal (BA47)_SM d33 1,0.0
3889,7  Orbitofrontal (BA47)_PC 30 1,0.0
3890,7  Orbitofrontal (BA47)_PC 42 2,0.0
3891,7  Orbitofrontal (BA47)_PE_P 40 7,0.0
3892,7  Orbitofrontal (BA47)_FA 19 1,0.0
3893,43 Temporopolar (BA38)_FA 22 7,0.0
3894,43 Temporopolar (BA38)_TG 58 10,0.0
3895,43 Temporopolar (BA38)_PC 33 1,0.0
3896,43 Temporopolar (BA38)_PC 31 1,0.0
3897,43 Temporopolar (BA38)_SM d33 1,0.0
3898,43 Temporopolar (BA38)_PC 30 1,0.0
3899,43 Temporopolar (BA38)_PC 42 2,0.0
3900,43 Temporopolar (BA38)_PE_P 40 7,0.0
3901,43 Temporopolar (BA38)_FA 19 1,0.0
3902,43 Temporopolar (BA38)_PC 37 3,0.0
3903,43 Temporopolar (BA38)_PC 35 2,0.0
3904,43 Temporopolar (BA38)_PC_P 32 1,0.0
3905,43 Temporopolar (BA38)_SM d38 1,0.0
3906,43 Temporopolar (BA38)_PE 38 7,0.0
3907,43 Temporopolar (BA38)_PE 42 6,0.0
3908,43 Temporopolar (BA38)_PE_P 39 4,0.0
3909,43 Temporopolar (BA38)_SM d36 1,0.0
3910,43 Temporopolar (BA38)_PE_P 39 2,0.0
3911,43 Temporopolar (BA38)_PC 40 4,0.0
3912,43 Temporopolar (BA38)_LPE 16 0,0.0
3913,43 Temporopolar (BA38)_PC 28 0,0.0
3914,43 Temporopolar (BA38)_FA 16 1,0.0
3915,43 Temporopolar (BA38)_TG 54 6,0.0
3916,43 Temporopolar (BA38)_FA 24 5,0.0
3917,43 Temporopolar (BA38)_CAR 18 0,0.0
3918,43 Temporopolar (BA38)_Cer d43 2,0.0
3919,43 Temporopolar (BA38)_PE 36 6,0.0
3920,43 Temporopolar (BA38)_TG 60 12,0.0
3921,43 Temporopolar (BA38)_FA 16 0,0.0
3922,43 Temporopolar (BA38)_SM d32 0,0.0
3923,43 Temporopolar (BA38)_PC 38 6,0.0
3924,43 Temporopolar (BA38)_LPC 18 1,0.0
3925,43 Temporopolar (BA38)_PC 31 0,0.0
3926,43 Temporopolar (BA38)_SulfoHexCer d43 1,0.0
3927,43 Temporopolar (BA38)_PE 38 2,0.0
3928,43 Temporopolar (BA38)_PC 46 5,0.0
3929,43 Temporopolar (BA38)_SulfoHexCer d43 2,0.0
3930,43 Temporopolar (BA38)_PC 35 3,0.0
3931,43 Temporopolar (BA38)_PC_O 40 7,0.0
3932,43 Temporopolar (BA38)_HexCer d43 1,0.0
3933,43 Temporopolar (BA38)_PE_O 40 4,0.0
3934,43 Temporopolar (BA38)_PC 29 0,0.0
3935,43 Temporopolar (BA38)_PC_P 38 6,0.0
3936,43 Temporopolar (BA38)_LPE 22 4,0.0
3937,43 Temporopolar (BA38)_SM d43 2,0.0
3938,43 Temporopolar (BA38)_HexCer d40 1,0.0
3939,43 Temporopolar (BA38)_PC_P 37 1,0.0
3940,43 Temporopolar (BA38)_PC_O 34 0,0.0
3941,43 Temporopolar (BA38)_PC_O 32 1,0.0
3942,43 Temporopolar (BA38)_PC 36 5,0.0
3943,43 Temporopolar (BA38)_PC_O 32 0,0.0
3944,43 Temporopolar (BA38)_PE 34 3,0.0
3945,43 Temporopolar (BA38)_DG 35 1,0.0
3946,43 Temporopolar (BA38)_LPC 18 0,0.0
3947,43 Temporopolar (BA38)_HexCer d36 2,0.0
3948,43 Temporopolar (BA38)_Cer m39 1,0.0
3949,43 Temporopolar (BA38)_SM d32 1,0.0
3950,43 Temporopolar (BA38)_PE_P 36 2,0.0
3951,43 Temporopolar (BA38)_PC_P 36 1,0.0
3952,43 Temporopolar (BA38)_Cer m40 1,0.0
3953,43 Temporopolar (BA38)_FA 20 2,0.0
3954,43 Temporopolar (BA38)_PS 40 5,0.0
3955,43 Temporopolar (BA38)_TG 58 9,0.0
3956,43 Temporopolar (BA38)_PC_O 36 1,0.0
3957,43 Temporopolar (BA38)_TG 54 4,0.0
3958,43 Temporopolar (BA38)_Cer d36 2,0.0
3959,43 Temporopolar (BA38)_Cer m44 1,0.0
3960,43 Temporopolar (BA38)_SM d34 1,0.0
3961,43 Temporopolar (BA38)_FA 19 0,0.0
3962,43 Temporopolar (BA38)_PC 38 2,0.0
3963,43 Temporopolar (BA38)_PC 42 7,0.0
3964,43 Temporopolar (BA38)_PC_O 38 6,0.0
3965,43 Temporopolar (BA38)_PE 40 4,0.0
3966,43 Temporopolar (BA38)_PG 38 6,0.0
3967,43 Temporopolar (BA38)_PC_P 40 4,0.0
3968,43 Temporopolar (BA38)_Cholesterol,0.0
3969,43 Temporopolar (BA38)_LPE 20 1,0.0
3970,43 Temporopolar (BA38)_PC_P 34 1,0.0
3971,43 Temporopolar (BA38)_PC_P 38 1,0.0
3972,43 Temporopolar (BA38)_HexCer d44 2,0.0
3973,43 Temporopolar (BA38)_FA 20 3,0.0
3974,43 Temporopolar (BA38)_FA 22 0,0.0
3975,43 Temporopolar (BA38)_SM d42 1,0.0
3976,43 Temporopolar (BA38)_PE 38 6,0.0
3977,43 Temporopolar (BA38)_LPE 22 6,0.0
3978,43 Temporopolar (BA38)_LPE 18 1,0.0
3979,43 Temporopolar (BA38)_TG 56 5,0.0
3980,43 Temporopolar (BA38)_Cer m44 2,0.0
3981,43 Temporopolar (BA38)_DG 38 2,0.0
3982,43 Temporopolar (BA38)_PG 34 2,0.0
3983,43 Temporopolar (BA38)_PE_O 38 4,0.0
3984,43 Temporopolar (BA38)_Cer m36 0,0.0
3985,43 Temporopolar (BA38)_PE 40 6,0.0
3986,43 Temporopolar (BA38)_PC 39 6,0.0
3987,43 Temporopolar (BA38)_PC 34 4,0.0
3988,43 Temporopolar (BA38)_PE_P 34 1,0.0
3989,43 Temporopolar (BA38)_LPC 20 4,0.0
3990,43 Temporopolar (BA38)_PS 40 6,0.0
3991,43 Temporopolar (BA38)_SM d36 2,0.0
3992,43 Temporopolar (BA38)_PC_P 38 5,0.0
3993,43 Temporopolar (BA38)_FA 18 2,0.0
3994,43 Temporopolar (BA38)_DG 38 4,0.0
3995,43 Temporopolar (BA38)_SM d41 2,0.0
3996,43 Temporopolar (BA38)_PC 38 4,0.0
3997,43 Temporopolar (BA38)_TG 50 3,0.0
3998,43 Temporopolar (BA38)_PE 36 2,0.0
3999,43 Temporopolar (BA38)_FA 22 6,0.0
4000,43 Temporopolar (BA38)_SM d38 0,0.0
4001,43 Temporopolar (BA38)_PC 46 2,0.0
4002,43 Temporopolar (BA38)_LPC 22 4,0.0
4003,43 Temporopolar (BA38)_PE 42 10,0.0
4004,43 Temporopolar (BA38)_SulfoHexCer t40 1,0.0
4005,43 Temporopolar (BA38)_FA 24 4,0.0
4006,43 Temporopolar (BA38)_PC_O 34 2,0.0
4007,43 Temporopolar (BA38)_Cer m41 1,0.0
4008,43 Temporopolar (BA38)_PC 37 1,0.0
4009,43 Temporopolar (BA38)_SulfoHexCer d40 1,0.0
4010,43 Temporopolar (BA38)_PC 37 4,0.0
4011,43 Temporopolar (BA38)_PE_P 37 1,0.0
4012,43 Temporopolar (BA38)_PC 35 4,0.0
4013,43 Temporopolar (BA38)_PE 34 2,0.0
4014,43 Temporopolar (BA38)_PC 33 2,0.0
4015,43 Temporopolar (BA38)_FA 18 1,0.0
4016,43 Temporopolar (BA38)_PC 40 5,0.0
4017,43 Temporopolar (BA38)_SM d35 2,0.0
4018,43 Temporopolar (BA38)_FA 14 0,0.0
4019,43 Temporopolar (BA38)_PE_P 32 1,0.0
4020,43 Temporopolar (BA38)_PE_O 40 5,0.0
4021,43 Temporopolar (BA38)_PC_O 40 4,0.0
4022,43 Temporopolar (BA38)_DG 36 4,0.0
4023,43 Temporopolar (BA38)_PC_O 36 4,0.0
4024,43 Temporopolar (BA38)_DG 38 1,0.0
4025,43 Temporopolar (BA38)_PC 42 8,0.0
4026,43 Temporopolar (BA38)_PC 36 4,0.0
4027,43 Temporopolar (BA38)_CE 20 3,0.0
4028,43 Temporopolar (BA38)_PE_P 42 4,0.0
4029,43 Temporopolar (BA38)_PE_P 37 3,0.0
4030,43 Temporopolar (BA38)_PC 32 1,0.0
4031,43 Temporopolar (BA38)_CE 18 1,0.0
4032,43 Temporopolar (BA38)_SM d44 2,0.0
4033,43 Temporopolar (BA38)_FA 22 2,0.0
4034,43 Temporopolar (BA38)_PC 42 3,0.0
4035,43 Temporopolar (BA38)_HexCer t36 2,0.0
4036,43 Temporopolar (BA38)_TG 58 8,0.0
4037,43 Temporopolar (BA38)_LPE 22 3,0.0
4038,43 Temporopolar (BA38)_PC_P 38 4,0.0
4039,43 Temporopolar (BA38)_HexCer d38 1,0.0
4040,43 Temporopolar (BA38)_FA 24 1,0.0
4041,43 Temporopolar (BA38)_Cer d41 2,0.0
4042,43 Temporopolar (BA38)_PC_O 34 1,0.0
4043,43 Temporopolar (BA38)_Cer m43 2,0.0
4044,43 Temporopolar (BA38)_PE 42 7,0.0
4045,43 Temporopolar (BA38)_PC 34 2,0.0
4046,43 Temporopolar (BA38)_PE_P 37 4,0.0
4047,43 Temporopolar (BA38)_SM d34 2,0.0
4048,43 Temporopolar (BA38)_PC 36 2,0.0
4049,43 Temporopolar (BA38)_LPE 24 4,0.0
4050,43 Temporopolar (BA38)_Cer m38 1,0.0
4051,43 Temporopolar (BA38)_PC 40 8,0.0
4052,43 Temporopolar (BA38)_PE_P 41 5,0.0
4053,43 Temporopolar (BA38)_LPC 22 5,0.0
4054,43 Temporopolar (BA38)_PC 42 4,0.0
4055,43 Temporopolar (BA38)_PC 40 1,0.0
4056,43 Temporopolar (BA38)_LPC 20 3,0.0
4057,43 Temporopolar (BA38)_PE_P 40 2,0.0
4058,43 Temporopolar (BA38)_PE 39 6,0.0
4059,43 Temporopolar (BA38)_PE_P 37 2,0.0
4060,43 Temporopolar (BA38)_PI 38 6,0.0
4061,43 Temporopolar (BA38)_Cer d36 0,0.0
4062,43 Temporopolar (BA38)_FA 22 4,0.0
4063,43 Temporopolar (BA38)_PE 40 3,0.0
4064,43 Temporopolar (BA38)_TG 52 4,0.0
4065,43 Temporopolar (BA38)_PC_P 40 5,0.0
4066,43 Temporopolar (BA38)_PC 42 9,0.0
4067,43 Temporopolar (BA38)_HexCer d36 1,0.0
4068,43 Temporopolar (BA38)_TG 54 5,0.0
4069,43 Temporopolar (BA38)_TG 58 6,0.0
4070,43 Temporopolar (BA38)_SM d34 0,0.0
4071,43 Temporopolar (BA38)_PE 32 1,0.0
4072,43 Temporopolar (BA38)_CE 22 4,0.0
4073,43 Temporopolar (BA38)_PE_P 36 4,0.0
4074,43 Temporopolar (BA38)_SM d35 1,0.0
4075,43 Temporopolar (BA38)_LPE 18 0,0.0
4076,43 Temporopolar (BA38)_FA 22 1,0.0
4077,43 Temporopolar (BA38)_PE 38 5,0.0
4078,43 Temporopolar (BA38)_DG 36 3,0.0
4079,43 Temporopolar (BA38)_PE_P 36 5,0.0
4080,43 Temporopolar (BA38)_SulfoHexCer d42 1,0.0
4081,43 Temporopolar (BA38)_DG 36 1,0.0
4082,43 Temporopolar (BA38)_SM d36 0,0.0
4083,43 Temporopolar (BA38)_PE_O 42 7,0.0
4084,43 Temporopolar (BA38)_PC_P 38 2,0.0
4085,43 Temporopolar (BA38)_PC 38 3,0.0
4086,43 Temporopolar (BA38)_PC_P 40 2,0.0
4087,43 Temporopolar (BA38)_PE_P 40 4,0.0
4088,43 Temporopolar (BA38)_PE 34 1,0.0
4089,43 Temporopolar (BA38)_FA 18 3,0.0
4090,43 Temporopolar (BA38)_PC 35 1,0.0
4091,43 Temporopolar (BA38)_PC 37 2,0.0
4092,43 Temporopolar (BA38)_PE_P 35 1,0.0
4093,43 Temporopolar (BA38)_SM d37 2,0.0
4094,43 Temporopolar (BA38)_PC_P 34 2,0.0
4095,43 Temporopolar (BA38)_DG 40 4,0.0
4096,43 Temporopolar (BA38)_PE_P 36 1,0.0
4097,43 Temporopolar (BA38)_FA 20 4,0.0
4098,43 Temporopolar (BA38)_TG 56 7,0.0
4099,43 Temporopolar (BA38)_PE 42 8,0.0
4100,43 Temporopolar (BA38)_PE_P 34 2,0.0
4101,43 Temporopolar (BA38)_PE 36 1,0.0
4102,43 Temporopolar (BA38)_CE 20 4,0.0
4103,43 Temporopolar (BA38)_PC 42 10,0.0
4104,43 Temporopolar (BA38)_PE 39 4,0.0
4105,43 Temporopolar (BA38)_FA 21 3,0.0
4106,43 Temporopolar (BA38)_TG 52 3,0.0
4107,43 Temporopolar (BA38)_PC 37 5,0.0
4108,43 Temporopolar (BA38)_DG 38 5,0.0
4109,43 Temporopolar (BA38)_SM d42 2,0.0
