,feature name,importance
117,56 Nucleus Accumbens_PC_O 32 0,0.0
118,56 Nucleus Accumbens_PC_O 30 0,0.0
119,56 Nucleus Accumbens_PC_P 40 2,0.0
120,56 Nucleus Accumbens_LPE 20 2,0.0
121,56 Nucleus Accumbens_PC 40 8,0.0
122,56 Nucleus Accumbens_PC 42 9,0.0
123,56 Nucleus Accumbens_PC 31 0,0.0
124,56 Nucleus Accumbens_PG 34 2,0.0
125,56 Nucleus Accumbens_PG 38 6,0.0
126,53 Insular Posterior Cortex_TG 56 4,0.0
127,53 Insular Posterior Cortex_TG 56 7,0.0
128,53 Insular Posterior Cortex_TG 54 4,0.0
129,53 Insular Posterior Cortex_TG 54 5,0.0
130,53 Insular Posterior Cortex_TG 54 6,0.0
131,53 Insular Posterior Cortex_TG 52 2,0.0
132,53 Insular Posterior Cortex_LPC 18 1,0.0
133,53 Insular Posterior Cortex_LPC 20 4,0.0
134,53 Insular Posterior Cortex_PE_P 34 1,0.0
135,53 Insular Posterior Cortex_PE 38 6,0.0
136,53 Insular Posterior Cortex_PG 42 10,0.0
137,53 Insular Posterior Cortex_LPE 22 4,0.0
138,53 Insular Posterior Cortex_LPE 22 6,0.0
139,53 Insular Posterior Cortex_LPE 20 4,0.0
140,53 Insular Posterior Cortex_LPE 18 1,0.0
141,53 Insular Posterior Cortex_PE 42 8,0.0
142,53 Insular Posterior Cortex_PE 40 7,0.0
143,53 Insular Posterior Cortex_PE 38 3,0.0
144,53 Insular Posterior Cortex_LPC 20 3,0.0
145,53 Insular Posterior Cortex_PE 36 3,0.0
146,53 Insular Posterior Cortex_PE 36 2,0.0
147,53 Insular Posterior Cortex_PE 36 1,0.0
148,53 Insular Posterior Cortex_PE 34 1,0.0
149,53 Insular Posterior Cortex_LPC 22 4,0.0
150,53 Insular Posterior Cortex_LPC 22 5,0.0
151,53 Insular Posterior Cortex_LPC 22 6,0.0
152,53 Insular Posterior Cortex_FA 26 1,0.0
153,56 Nucleus Accumbens_PE_P 41 7,0.0
