,feature name,importance
233,4  Anterior Superior Parietal (BA5/BA7a)_PE_P 39 4,0.0
234,4  Anterior Superior Parietal (BA5/BA7a)_PE_P 39 2,0.0
235,4  Anterior Superior Parietal (BA5/BA7a)_PC 29 0,0.0
236,4  Anterior Superior Parietal (BA5/BA7a)_PE_O 42 7,0.0
237,4  Anterior Superior Parietal (BA5/BA7a)_PE_P 41 7,0.0
238,2  Anterior Supramarginal (BA40a)_PC_P 38 6,0.0
239,2  Anterior Supramarginal (BA40a)_LPE 16 0,0.0
240,2  Anterior Supramarginal (BA40a)_PE_P 40 2,0.0
241,2  Anterior Supramarginal (BA40a)_LPE 18 0,0.0
242,2  Anterior Supramarginal (BA40a)_LPE 22 3,0.0
243,2  Anterior Supramarginal (BA40a)_PE_P 39 4,0.0
244,2  Anterior Supramarginal (BA40a)_PE_P 39 2,0.0
245,2  Anterior Supramarginal (BA40a)_PC 29 0,0.0
246,2  Anterior Supramarginal (BA40a)_PE_O 42 7,0.0
247,2  Anterior Supramarginal (BA40a)_PE_P 41 7,0.0
248,23 Insular Anterior Cortex_PC_P 38 6,0.0
249,18 1ary Somatosensory (BA3/1/2)_PE_O 42 7,0.0
250,18 1ary Somatosensory (BA3/1/2)_PE_P 41 7,0.0
251,30 Premotor Anterior Lateral (BA6a)_PC_P 38 6,0.0
252,46 Prefrontal Medial (BA10m)_LPE 16 0,0.0
253,"32 Ventrolateral Prefrontal, Broca (BA44)_PE_O 42 7",0.0
254,"32 Ventrolateral Prefrontal, Broca (BA44)_PE_P 41 7",0.0
255,8  Cingulate Posterior (BA23a)_PC_P 38 6,0.0
256,8  Cingulate Posterior (BA23a)_LPE 16 0,0.0
257,8  Cingulate Posterior (BA23a)_PE_P 40 2,0.0
258,8  Cingulate Posterior (BA23a)_LPE 18 0,0.0
259,8  Cingulate Posterior (BA23a)_LPE 22 3,0.0
260,8  Cingulate Posterior (BA23a)_PE_P 39 4,0.0
261,8  Cingulate Posterior (BA23a)_PE_P 39 2,0.0
262,8  Cingulate Posterior (BA23a)_PC 29 0,0.0
263,8  Cingulate Posterior (BA23a)_PE_O 42 7,0.0
264,8  Cingulate Posterior (BA23a)_PE_P 41 7,0.0
265,46 Prefrontal Medial (BA10m)_PC_P 38 6,0.0
266,46 Prefrontal Medial (BA10m)_PE_P 40 2,0.0
267,31 Supramarginal Posterior (BA40p)_PE_P 39 4,0.0
268,46 Prefrontal Medial (BA10m)_LPE 18 0,0.0
269,46 Prefrontal Medial (BA10m)_LPE 22 3,0.0
270,46 Prefrontal Medial (BA10m)_PE_P 39 4,0.0
271,46 Prefrontal Medial (BA10m)_PE_P 39 2,0.0
272,46 Prefrontal Medial (BA10m)_PC 29 0,0.0
273,46 Prefrontal Medial (BA10m)_PE_O 42 7,0.0
274,46 Prefrontal Medial (BA10m)_PE_P 41 7,0.0
275,38 Anterior Prefrontal (BA10)_PC_P 38 6,0.0
276,38 Anterior Prefrontal (BA10)_LPE 16 0,0.0
277,38 Anterior Prefrontal (BA10)_PE_P 40 2,0.0
278,38 Anterior Prefrontal (BA10)_LPE 18 0,0.0
279,38 Anterior Prefrontal (BA10)_LPE 22 3,0.0
280,38 Anterior Prefrontal (BA10)_PE_P 39 4,0.0
281,"32 Ventrolateral Prefrontal, Broca (BA44)_PC 29 0",0.0
282,"32 Ventrolateral Prefrontal, Broca (BA44)_PE_P 39 2",0.0
283,"32 Ventrolateral Prefrontal, Broca (BA44)_PE_P 39 4",0.0
284,"32 Ventrolateral Prefrontal, Broca (BA44)_LPE 22 3",0.0
285,31 Supramarginal Posterior (BA40p)_PC 29 0,0.0
286,31 Supramarginal Posterior (BA40p)_PE_O 42 7,0.0
287,31 Supramarginal Posterior (BA40p)_PE_P 41 7,0.0
288,14 1ary Visual Posterior (BA17p)_PC_P 38 6,0.0
289,14 1ary Visual Posterior (BA17p)_LPE 16 0,0.0
290,14 1ary Visual Posterior (BA17p)_PE_P 40 2,0.0
291,14 1ary Visual Posterior (BA17p)_LPE 18 0,0.0
292,14 1ary Visual Posterior (BA17p)_LPE 22 3,0.0
293,14 1ary Visual Posterior (BA17p)_PE_P 39 4,0.0
294,14 1ary Visual Posterior (BA17p)_PE_P 39 2,0.0
295,14 1ary Visual Posterior (BA17p)_PC 29 0,0.0
296,14 1ary Visual Posterior (BA17p)_PE_O 42 7,0.0
297,14 1ary Visual Posterior (BA17p)_PE_P 41 7,0.0
298,19 Posterior Middle Temporal (BA37-pMT)_PC_P 38 6,0.0
299,19 Posterior Middle Temporal (BA37-pMT)_LPE 16 0,0.0
300,19 Posterior Middle Temporal (BA37-pMT)_PE_P 40 2,0.0
301,19 Posterior Middle Temporal (BA37-pMT)_LPE 18 0,0.0
302,19 Posterior Middle Temporal (BA37-pMT)_LPE 22 3,0.0
303,19 Posterior Middle Temporal (BA37-pMT)_PE_P 39 4,0.0
304,19 Posterior Middle Temporal (BA37-pMT)_PE_P 39 2,0.0
305,19 Posterior Middle Temporal (BA37-pMT)_PC 29 0,0.0
306,19 Posterior Middle Temporal (BA37-pMT)_PE_O 42 7,0.0
307,19 Posterior Middle Temporal (BA37-pMT)_PE_P 41 7,0.0
308,"32 Ventrolateral Prefrontal, Broca (BA44)_PC_P 38 6",0.0
309,"32 Ventrolateral Prefrontal, Broca (BA44)_LPE 16 0",0.0
310,"32 Ventrolateral Prefrontal, Broca (BA44)_PE_P 40 2",0.0
311,"32 Ventrolateral Prefrontal, Broca (BA44)_LPE 18 0",0.0
312,38 Anterior Prefrontal (BA10)_PE_P 39 2,0.0
313,38 Anterior Prefrontal (BA10)_PC 29 0,0.0
314,38 Anterior Prefrontal (BA10)_PE_O 42 7,0.0
315,73 Corpus Callosum Anterior_PE_P 41 7,0.0
316,1  Cerebellar Grey Matter_LPE 16 0,0.0
317,1  Cerebellar Grey Matter_PE_P 40 2,0.0
318,1  Cerebellar Grey Matter_LPE 18 0,0.0
319,1  Cerebellar Grey Matter_LPE 22 3,0.0
320,1  Cerebellar Grey Matter_PE_P 39 4,0.0
321,1  Cerebellar Grey Matter_PE_P 39 2,0.0
322,1  Cerebellar Grey Matter_PC 29 0,0.0
323,1  Cerebellar Grey Matter_PE_O 42 7,0.0
324,1  Cerebellar Grey Matter_PE_P 41 7,0.0
325,50 Orbitofrontal (BA11)_PC_P 38 6,0.0
326,50 Orbitofrontal (BA11)_LPE 16 0,0.0
327,50 Orbitofrontal (BA11)_PE_P 40 2,0.0
328,50 Orbitofrontal (BA11)_LPE 18 0,0.0
329,50 Orbitofrontal (BA11)_LPE 22 3,0.0
330,50 Orbitofrontal (BA11)_PE_P 39 4,0.0
331,50 Orbitofrontal (BA11)_PE_P 39 2,0.0
332,50 Orbitofrontal (BA11)_PC 29 0,0.0
333,50 Orbitofrontal (BA11)_PE_O 42 7,0.0
334,50 Orbitofrontal (BA11)_PE_P 41 7,0.0
335,42 Cingulate Subcallosal (BA25)_PC_P 38 6,0.0
336,42 Cingulate Subcallosal (BA25)_LPE 16 0,0.0
337,42 Cingulate Subcallosal (BA25)_PE_P 40 2,0.0
338,42 Cingulate Subcallosal (BA25)_LPE 18 0,0.0
339,42 Cingulate Subcallosal (BA25)_LPE 22 3,0.0
340,42 Cingulate Subcallosal (BA25)_PE_P 39 4,0.0
341,42 Cingulate Subcallosal (BA25)_PE_P 39 2,0.0
342,42 Cingulate Subcallosal (BA25)_PC 29 0,0.0
343,1  Cerebellar Grey Matter_PC_P 38 6,0.0
344,73 Corpus Callosum Anterior_PE_O 42 7,0.0
345,38 Anterior Prefrontal (BA10)_PE_P 41 7,0.0
346,73 Corpus Callosum Anterior_PC 29 0,0.0
347,37 2ary Auditory Anterior (BA21a)_PC_P 38 6,0.0
348,37 2ary Auditory Anterior (BA21a)_LPE 16 0,0.0
349,37 2ary Auditory Anterior (BA21a)_PE_P 40 2,0.0
350,37 2ary Auditory Anterior (BA21a)_LPE 18 0,0.0
351,37 2ary Auditory Anterior (BA21a)_LPE 22 3,0.0
352,37 2ary Auditory Anterior (BA21a)_PE_P 39 4,0.0
353,37 2ary Auditory Anterior (BA21a)_PE_P 39 2,0.0
354,37 2ary Auditory Anterior (BA21a)_PC 29 0,0.0
355,37 2ary Auditory Anterior (BA21a)_PE_O 42 7,0.0
356,37 2ary Auditory Anterior (BA21a)_PE_P 41 7,0.0
357,6  Anterior Middle Temporal (BA37-aMT)_PC_P 38 6,0.0
358,6  Anterior Middle Temporal (BA37-aMT)_LPE 16 0,0.0
359,6  Anterior Middle Temporal (BA37-aMT)_PE_P 40 2,0.0
360,6  Anterior Middle Temporal (BA37-aMT)_LPE 18 0,0.0
361,6  Anterior Middle Temporal (BA37-aMT)_LPE 22 3,0.0
362,6  Anterior Middle Temporal (BA37-aMT)_PE_P 39 4,0.0
363,6  Anterior Middle Temporal (BA37-aMT)_PE_P 39 2,0.0
364,6  Anterior Middle Temporal (BA37-aMT)_PC 29 0,0.0
365,6  Anterior Middle Temporal (BA37-aMT)_PE_O 42 7,0.0
366,6  Anterior Middle Temporal (BA37-aMT)_PE_P 41 7,0.0
367,73 Corpus Callosum Anterior_PC_P 38 6,0.0
368,73 Corpus Callosum Anterior_LPE 16 0,0.0
369,73 Corpus Callosum Anterior_PE_P 40 2,0.0
370,73 Corpus Callosum Anterior_LPE 18 0,0.0
371,73 Corpus Callosum Anterior_LPE 22 3,0.0
372,73 Corpus Callosum Anterior_PE_P 39 4,0.0
373,73 Corpus Callosum Anterior_PE_P 39 2,0.0
374,31 Supramarginal Posterior (BA40p)_PE_P 39 2,0.0
375,31 Supramarginal Posterior (BA40p)_LPE 22 3,0.0
376,30 Premotor Anterior Lateral (BA6a)_LPE 16 0,0.0
377,"26 2ary Auditory, language (BA22a)_PE_P 39 2",0.0
378,75 Cerebellar White Matter_LPE 18 0,0.0
379,75 Cerebellar White Matter_LPE 22 3,0.0
380,75 Cerebellar White Matter_PE_P 39 4,0.0
381,75 Cerebellar White Matter_PE_P 39 2,0.0
382,75 Cerebellar White Matter_PC 29 0,0.0
383,75 Cerebellar White Matter_PE_O 42 7,0.0
384,75 Cerebellar White Matter_PE_P 41 7,0.0
385,"26 2ary Auditory, language (BA22a)_PC_P 38 6",0.0
386,"26 2ary Auditory, language (BA22a)_LPE 16 0",0.0
387,"26 2ary Auditory, language (BA22a)_PE_P 40 2",0.0
388,"26 2ary Auditory, language (BA22a)_LPE 18 0",0.0
389,"26 2ary Auditory, language (BA22a)_LPE 22 3",0.0
390,"26 2ary Auditory, language (BA22a)_PE_P 39 4",0.0
391,"26 2ary Auditory, language (BA22a)_PC 29 0",0.0
392,31 Supramarginal Posterior (BA40p)_LPE 18 0,0.0
393,"26 2ary Auditory, language (BA22a)_PE_O 42 7",0.0
394,"26 2ary Auditory, language (BA22a)_PE_P 41 7",0.0
395,70 Ventral Lateral Thalamus_PC_P 38 6,0.0
396,70 Ventral Lateral Thalamus_LPE 16 0,0.0
397,70 Ventral Lateral Thalamus_PE_P 40 2,0.0
398,70 Ventral Lateral Thalamus_LPE 18 0,0.0
399,70 Ventral Lateral Thalamus_LPE 22 3,0.0
400,70 Ventral Lateral Thalamus_PE_P 39 4,0.0
401,70 Ventral Lateral Thalamus_PE_P 39 2,0.0
402,70 Ventral Lateral Thalamus_PC 29 0,0.0
403,70 Ventral Lateral Thalamus_PE_O 42 7,0.0
404,70 Ventral Lateral Thalamus_PE_P 41 7,0.0
405,39 Frontopolar (BA10fp)_PC_P 38 6,0.0
406,75 Cerebellar White Matter_PE_P 40 2,0.0
407,75 Cerebellar White Matter_LPE 16 0,0.0
408,75 Cerebellar White Matter_PC_P 38 6,0.0
409,"28 2ary Auditory, Wernicke (BA22p)_PE_P 41 7",0.0
410,30 Premotor Anterior Lateral (BA6a)_PE_P 40 2,0.0
411,30 Premotor Anterior Lateral (BA6a)_LPE 18 0,0.0
412,30 Premotor Anterior Lateral (BA6a)_LPE 22 3,0.0
413,30 Premotor Anterior Lateral (BA6a)_PE_P 39 4,0.0
414,30 Premotor Anterior Lateral (BA6a)_PE_P 39 2,0.0
415,30 Premotor Anterior Lateral (BA6a)_PC 29 0,0.0
416,30 Premotor Anterior Lateral (BA6a)_PE_O 42 7,0.0
417,30 Premotor Anterior Lateral (BA6a)_PE_P 41 7,0.0
418,48 Cingulate Anterior (BA24)_PC_P 38 6,0.0
419,48 Cingulate Anterior (BA24)_LPE 16 0,0.0
420,48 Cingulate Anterior (BA24)_PE_P 40 2,0.0
421,48 Cingulate Anterior (BA24)_LPE 18 0,0.0
422,48 Cingulate Anterior (BA24)_LPE 22 3,0.0
423,48 Cingulate Anterior (BA24)_PE_P 39 4,0.0
424,48 Cingulate Anterior (BA24)_PE_P 39 2,0.0
425,48 Cingulate Anterior (BA24)_PC 29 0,0.0
426,48 Cingulate Anterior (BA24)_PE_O 42 7,0.0
427,48 Cingulate Anterior (BA24)_PE_P 41 7,0.0
428,"28 2ary Auditory, Wernicke (BA22p)_PC_P 38 6",0.0
429,"28 2ary Auditory, Wernicke (BA22p)_LPE 16 0",0.0
430,"28 2ary Auditory, Wernicke (BA22p)_PE_P 40 2",0.0
431,"28 2ary Auditory, Wernicke (BA22p)_LPE 18 0",0.0
432,"28 2ary Auditory, Wernicke (BA22p)_LPE 22 3",0.0
433,"28 2ary Auditory, Wernicke (BA22p)_PE_P 39 4",0.0
434,"28 2ary Auditory, Wernicke (BA22p)_PE_P 39 2",0.0
435,"28 2ary Auditory, Wernicke (BA22p)_PC 29 0",0.0
436,"28 2ary Auditory, Wernicke (BA22p)_PE_O 42 7",0.0
