,feature name,importance
174,ENSG00000137802,9.299964847164445e-06
175,ENSG00000196313,9.299758372339697e-05
176,ENSG00000177144,9.29824246387485e-05
177,ENSG00000235863,9.294957896352966e-05
178,ENSG00000020181,9.286003095069427e-05
179,ENSG00000175197,9.285174795336622e-06
180,ENSG00000152583,9.284947449763273e-05
181,ENSG00000197386,9.2838840057126e-06
182,ENSG00000149418,9.283641008652034e-05
183,ENSG00000148358,9.277891457001496e-05
184,ENSG00000176018,9.275208341394246e-05
185,ENSG00000154589,9.271448721886137e-06
186,ENSG00000120688,9.26202222792609e-05
187,ENSG00000206560,9.259365161631986e-06
188,ENSG00000072786,9.255334143676108e-06
189,ENSG00000120334,9.253818034870322e-06
190,ENSG00000095059,9.244470936160366e-05
191,ENSG00000054277,9.243595611971174e-05
192,ENSG00000149636,9.239288678085776e-05
193,ENSG00000010270,9.237078279199859e-05
194,ENSG00000162929,9.236822144586225e-06
195,ENSG00000154188,9.231883511678007e-05
196,ENSG00000100522,9.231878451694907e-06
197,ENSG00000155256,9.225893687773745e-06
198,ENSG00000160256,9.225823025869256e-05
199,ENSG00000054523,9.22557496329881e-05
200,ENSG00000137507,9.216406623238302e-05
201,ENSG00000198824,9.216035248752856e-05
202,ENSG00000188690,9.21181784319554e-05
203,ENSG00000158864,9.209848353796298e-06
204,ENSG00000163512,9.20764888424397e-05
205,ENSG00000079691,9.204364580040946e-05
206,ENSG00000198755,9.200135549041894e-05
207,ENSG00000115109,9.196751343385114e-05
208,ENSG00000135334,9.196676914821682e-05
209,ENSG00000134480,9.196574096759561e-05
210,ENSG00000066654,9.192384652067185e-05
211,ENSG00000181481,9.187587635253946e-05
212,ENSG00000146476,9.185406331678433e-05
213,ENSG00000254806,9.182897671698373e-05
214,ENSG00000167264,9.173444220845674e-05
215,ENSG00000135333,9.166890182484183e-06
216,ENSG00000138246,9.166036131855869e-06
217,ENSG00000090621,9.163046966347071e-05
218,ENSG00000117016,9.162662700544621e-05
219,ENSG00000105323,9.162506233742625e-06
220,ENSG00000138050,9.160433713441576e-05
221,ENSG00000061337,9.160423877042051e-05
222,ENSG00000169313,9.158800250220128e-05
223,ENSG00000152049,9.156789348709987e-05
224,ENSG00000038219,9.154339448117769e-05
225,ENSG00000086200,9.150095613236407e-05
226,ENSG00000121892,9.149995715810808e-05
227,ENSG00000177971,9.146812842816412e-06
228,ENSG00000177879,9.14633000177605e-06
229,ENSG00000151632,9.142536292831853e-05
230,ENSG00000102978,9.14039918563552e-06
231,ENSG00000187514,9.139173957575965e-06
232,ENSG00000135272,9.136368381364843e-05
233,ENSG00000196396,9.131087489428494e-05
234,ENSG00000250067,9.130487237396913e-05
235,ENSG00000109133,9.122193078283034e-05
236,ENSG00000127415,9.121788044651007e-05
237,ENSG00000125775,9.120678285997365e-05
238,ENSG00000079156,9.118110286517714e-05
239,ENSG00000168062,9.117650442448258e-05
240,ENSG00000149582,9.114960659332527e-06
241,ENSG00000165023,9.114206485827202e-05
242,ENSG00000197150,9.108106069632756e-06
243,ENSG00000047249,9.095497314860749e-06
244,ENSG00000275778,9.093144553044586e-05
245,ENSG00000141401,9.092120171161247e-05
246,ENSG00000163349,9.091654711987292e-06
247,ENSG00000109610,9.09086760530282e-05
248,ENSG00000088808,9.089788157365143e-05
249,ENSG00000145708,9.08567961078407e-05
250,ENSG00000169783,9.080373952604113e-05
251,ENSG00000137942,9.08007772036306e-05
252,ENSG00000166455,9.070834968324778e-05
253,ENSG00000198742,9.068178764111678e-05
254,ENSG00000205927,9.06794564469665e-06
255,ENSG00000172878,9.053502932568454e-05
256,ENSG00000165548,9.051322151205716e-06
257,ENSG00000198075,9.049440791089595e-06
258,ENSG00000110852,9.049327529373495e-06
259,ENSG00000082196,9.049045395731701e-06
260,ENSG00000067248,9.041159446551372e-05
261,ENSG00000180304,9.037585730924759e-05
262,ENSG00000169018,9.037269964085215e-05
263,ENSG00000116903,9.032794798877316e-06
264,ENSG00000249751,9.032117787839878e-05
265,ENSG00000169439,9.030693230406903e-05
266,ENSG00000056487,9.029754993171083e-06
267,ENSG00000100304,9.029746348075464e-06
268,ENSG00000124459,9.027699690510929e-06
269,ENSG00000173914,9.026489221606732e-05
270,ENSG00000171724,9.026242961092074e-05
271,ENSG00000188191,9.019783920077132e-05
272,ENSG00000135324,9.005242285291106e-05
273,ENSG00000144645,9.004219701769009e-06
274,ENSG00000151692,8.999775684884634e-05
275,ENSG00000006128,8.998652272506895e-05
276,ENSG00000162194,8.997357025369549e-06
277,ENSG00000130540,8.995811670093575e-06
278,ENSG00000128917,8.995119110026993e-05
279,ENSG00000124496,8.994648359739075e-06
280,ENSG00000153130,8.981056452245406e-05
281,ENSG00000012223,8.978091150589313e-05
282,ENSG00000180773,8.970323132397729e-05
283,ENSG00000196954,8.964708944336223e-05
284,ENSG00000150394,8.960807032414476e-05
285,ENSG00000104324,8.958914571193721e-05
286,ENSG00000260456,8.955194330624504e-06
287,ENSG00000160678,8.953094687607944e-06
288,ENSG00000057704,8.947778284928983e-05
289,ENSG00000165879,8.93032567200263e-06
290,ENSG00000198832,8.917145407041637e-06
291,ENSG00000128708,8.914535057484402e-05
292,ENSG00000090432,8.914404568821437e-06
293,ENSG00000160014,8.90866859082289e-05
294,ENSG00000250120,8.904869670012548e-05
295,ENSG00000158480,8.904200963498704e-05
296,ENSG00000100354,8.901019571007959e-05
297,ENSG00000175866,8.898129440164145e-05
298,ENSG00000177565,8.897450395800978e-05
299,ENSG00000105698,8.896913560495575e-05
300,ENSG00000143333,8.885995453859855e-05
301,ENSG00000176720,8.880746170583149e-05
302,ENSG00000185615,8.873094608553268e-05
303,ENSG00000206053,8.873025206779228e-05
304,ENSG00000178796,8.872919493237884e-05
305,ENSG00000168067,8.865337863074023e-05
306,ENSG00000255112,8.860129380071665e-06
307,ENSG00000160223,8.85212797104018e-05
308,ENSG00000183134,8.850460695748314e-05
309,ENSG00000117054,8.844840867639919e-05
310,ENSG00000003987,8.8408600996734e-05
311,ENSG00000099904,8.840263420905762e-05
312,ENSG00000075426,8.83710664760888e-05
313,ENSG00000163608,8.83676176404594e-06
314,ENSG00000145247,8.83586629333293e-07
315,ENSG00000105281,8.834494662049002e-05
316,ENSG00000163138,8.828053976858179e-05
317,ENSG00000221829,8.82770657680691e-06
318,ENSG00000229833,8.82682370115992e-05
319,ENSG00000148200,8.826057309368953e-05
320,ENSG00000143390,8.825281756650119e-05
321,ENSG00000123146,8.817202468573057e-05
322,ENSG00000174547,8.815221953110832e-05
323,ENSG00000011304,8.809639952887344e-05
324,ENSG00000083807,8.808580257531124e-06
325,ENSG00000152749,8.807895248933516e-05
326,ENSG00000089006,8.79609600985918e-06
327,ENSG00000063660,8.79401925659409e-05
328,ENSG00000151612,8.782323791436893e-06
329,ENSG00000143443,8.777968501028168e-05
330,ENSG00000149927,8.77648822423434e-06
331,ENSG00000182372,8.776253895595802e-06
332,ENSG00000112559,8.77588288947495e-06
333,ENSG00000182566,8.775478679116486e-06
334,ENSG00000021776,8.775143304534492e-05
335,ENSG00000013573,8.774999652418895e-05
336,ENSG00000178809,8.764794958259471e-05
337,ENSG00000132849,8.762332889934642e-05
338,ENSG00000107165,8.755484426734898e-06
339,ENSG00000187498,8.755419169699456e-05
340,ENSG00000155660,8.753297104390319e-05
341,ENSG00000142910,8.749032395167127e-05
342,ENSG00000135838,8.746754877639724e-05
343,ENSG00000186230,8.742453735816547e-06
344,ENSG00000164619,8.739032253487476e-05
345,ENSG00000158435,8.726561262521366e-05
346,ENSG00000176014,8.726120252076981e-05
347,ENSG00000060339,8.724722568942238e-05
348,ENSG00000173210,8.724007593004125e-06
349,ENSG00000143436,8.723387938551108e-06
350,ENSG00000185591,8.722982938203129e-05
351,ENSG00000146247,8.722309383158158e-05
352,ENSG00000185621,8.710559156078655e-06
353,ENSG00000184007,8.703012373496513e-05
354,ENSG00000111875,8.696923470857048e-05
355,ENSG00000174652,8.691809563131883e-05
356,ENSG00000155957,8.68590249995171e-05
357,ENSG00000198804,8.679286700170294e-05
358,ENSG00000011258,8.678339316673106e-05
359,ENSG00000181652,8.676087750459354e-06
360,ENSG00000168116,8.674879336768216e-05
361,ENSG00000125388,8.674281263441063e-05
362,ENSG00000234409,8.667172959740152e-05
363,ENSG00000112592,8.66346346074913e-05
364,ENSG00000120756,8.659968912230402e-05
365,ENSG00000144747,8.658587877001053e-05
366,ENSG00000116731,8.6583278234093e-06
367,ENSG00000006634,8.65797033771835e-05
368,ENSG00000044090,8.655990504470095e-05
369,ENSG00000142632,8.655233523721905e-05
370,ENSG00000185513,8.65200195678817e-05
371,ENSG00000159267,8.649495141476596e-05
372,ENSG00000177303,8.645152974669695e-05
373,ENSG00000096717,8.63942843817266e-05
374,ENSG00000008735,8.636891446091338e-05
375,ENSG00000160439,8.631411548266396e-05
376,ENSG00000183647,8.631392758133917e-06
377,ENSG00000077348,8.627701598522705e-05
378,ENSG00000197580,8.620397030243662e-06
379,ENSG00000145721,8.61965784492132e-05
380,ENSG00000152969,8.619177545428382e-05
381,ENSG00000188735,8.61599647436598e-05
382,ENSG00000178700,8.611424915672408e-07
383,ENSG00000171223,8.607820607436685e-05
384,ENSG00000168899,8.59926084128774e-05
385,ENSG00000176597,8.595971121361955e-05
386,ENSG00000111961,8.593967103474722e-05
387,ENSG00000153140,8.583697769287803e-05
388,ENSG00000180096,8.579903414801557e-06
389,ENSG00000118596,8.576500509020113e-05
390,ENSG00000110934,8.575909046358913e-06
391,ENSG00000171448,8.575633256918315e-06
392,ENSG00000130332,8.573948262346484e-06
393,ENSG00000104695,8.573688825729176e-05
394,ENSG00000155099,8.572854798114774e-05
395,ENSG00000105982,8.572619334496843e-06
396,ENSG00000102362,8.572577273324805e-05
397,ENSG00000198740,8.5724793562068e-06
398,ENSG00000188687,8.5724793562068e-06
399,ENSG00000163191,8.5724793562068e-06
400,ENSG00000130305,8.5724793562068e-06
401,ENSG00000262814,8.572225657207152e-06
402,ENSG00000122735,8.572111934943792e-06
403,ENSG00000163285,8.571782813473413e-06
404,ENSG00000155511,8.57161334217536e-06
405,ENSG00000170522,8.571586008722607e-06
406,ENSG00000148429,8.571498542845246e-06
407,ENSG00000167641,8.571482143191965e-06
408,ENSG00000102125,8.57146793020988e-06
409,ENSG00000213920,8.571432944608642e-06
410,ENSG00000181873,8.565480407775078e-05
411,ENSG00000145431,8.564575139579735e-05
412,ENSG00000128918,8.564541285807505e-05
413,ENSG00000197901,8.563322962968484e-05
414,ENSG00000213853,8.562545572368966e-05
415,ENSG00000116514,8.561143639499003e-05
416,ENSG00000174080,8.55595685316253e-05
417,ENSG00000128482,8.553534374752057e-05
418,ENSG00000196267,8.548193811634046e-05
419,ENSG00000221883,8.538771911745578e-06
420,ENSG00000141449,8.533877127845383e-06
421,ENSG00000184163,8.532916979249577e-05
422,ENSG00000255150,8.532908301616817e-05
423,ENSG00000163781,8.532428729869342e-05
424,ENSG00000087053,8.529577929439537e-05
425,ENSG00000157782,8.526817662954097e-05
426,ENSG00000149100,8.523266460924507e-05
427,ENSG00000105835,8.514797701399574e-05
428,ENSG00000100034,8.500407193780521e-05
429,ENSG00000175575,8.497654002146549e-05
430,ENSG00000166197,8.48394592769793e-05
431,ENSG00000120868,8.483317978837882e-05
432,ENSG00000100749,8.475957240400902e-05
433,ENSG00000122359,8.475159092090905e-05
434,ENSG00000105849,8.465798179736441e-05
435,ENSG00000169155,8.461315327498695e-05
436,ENSG00000176973,8.459923688924861e-05
437,ENSG00000185250,8.459694477763438e-05
438,ENSG00000164406,8.459014878561297e-05
439,ENSG00000159200,8.45588842967682e-06
440,ENSG00000203737,8.45587655025831e-05
441,ENSG00000168309,8.451242718836004e-05
442,ENSG00000183763,8.450039349464149e-05
443,ENSG00000152952,8.445720666955303e-05
444,ENSG00000114279,8.44543194217689e-05
445,ENSG00000163491,8.438480627696931e-05
446,ENSG00000127511,8.435086797188782e-05
447,ENSG00000006715,8.431603124981159e-05
448,ENSG00000197748,8.427886109133414e-05
449,ENSG00000148053,8.417791343953633e-05
450,ENSG00000113761,8.41765277539587e-05
451,ENSG00000132824,8.410755956805689e-05
452,ENSG00000157343,8.409266669578515e-05
453,ENSG00000184986,8.404552014175707e-07
454,ENSG00000139973,8.404332203549943e-05
455,ENSG00000120727,8.401973862202087e-05
456,ENSG00000095319,8.401238445461409e-06
457,ENSG00000139200,8.39940841798591e-05
458,ENSG00000240303,8.394725250771764e-05
459,ENSG00000168779,8.380684477966375e-05
460,ENSG00000182628,8.379676910824302e-05
461,ENSG00000083937,8.374465936481428e-05
462,ENSG00000141497,8.370408573973531e-05
463,ENSG00000116717,8.368505138437471e-05
464,ENSG00000178538,8.360194827774284e-05
465,ENSG00000283154,8.35840631964643e-05
