,feature name,importance
81,PE 39 6,0.0025732040833632377
82,PC 42 2,0.002562064064506953
83,PC 38 5,0.002555081539306783
84,PC 37 4,0.002532016678060112
85,FA 24 4,0.002489432070094733
86,FA 16 0,0.0024736567991454675
87,PC_P 37 1,0.0024707347386003814
88,SM d36 2,0.002464599381133319
89,PC 40 4,0.0024397311842725314
90,FA 20 4,0.0024394422381103916
91,PC 40 8,0.0024124827047634673
92,FA 24 6,0.00239214060186829
93,Cer t36 0,0.0023868240054762827
94,Cer m40 1,0.002286045428330102
95,TG 58 7,0.0022858080147849
96,PC 38 7,0.0022573507035470175
97,TG 58 9,0.002248161418927214
98,CE 18 1,0.0022354207955967887
99,PG 42 9,0.0022255723948975225
100,SM d33 1,0.002225341723500279
101,PG 38 6,0.002209557235946154
102,CE 22 4,0.002208783162436423
103,SM d37 1,0.0022079150518726346
104,LPC 22 6,0.002199428128100788
105,PE_O 40 5,0.0021917596034259036
106,CAR 18 1,0.002184850597476122
107,TG 58 10,0.0020989034589282756
108,LPE 16 0,0.002082517820610298
109,PE 35 2,0.0020809045324227827
110,PC 38 3,0.0020683790125182546
111,SM d35 2,0.002066385309268698
112,Cer d38 2,0.002052876126451182
113,PC 38 4,0.002044960955576928
114,PC 40 1,0.002032936777861792
115,PC 35 1,0.0020053905902758054
116,Cer m41 2,0.001985102209280782
117,LPC 20 3,0.0019735901953959476
118,FA 14 0,0.0019732290617002304
119,SM d34 2,0.001963220336033876
120,PC 42 9,0.0019563086191002046
121,DG 36 4,0.001954685201382586
122,PC 42 10,0.0019252004416588399
123,SM d34 1,0.0019241558403428917
124,PC 28 0,0.0019224767347243914
125,Cer d36 0,0.001915735482182056
126,PE_P 42 4,0.0019088494987355114
127,PC 39 6,0.001901821087877451
128,PC 46 2,0.0019000194680295329
129,FA 24 5,0.0018965055176723797
130,DG 38 4,0.001873363878421551
131,PC 38 6,0.001855864531355958
132,PC 36 4,0.0018265043053251773
133,CE 20 4,0.0018107817242785198
134,PC 35 0,0.0017996816886742568
135,PI 40 6,0.0017691776973323475
136,PI 38 6,0.001768903491833297
137,PC_O 30 0,0.0017630342934012503
138,Cer d36 2,0.0017469548410242882
139,PI 38 5,0.0017464342167976816
140,PC_P 38 5,0.0017372899663235847
141,PC 37 5,0.0017190933816556148
142,PG 42 10,0.001715620380390546
143,HexCer d44 2,0.001707701802402153
144,SM d40 1,0.0017035727484007034
145,SM d35 1,0.001702221953227624
146,PE_P 34 0,0.0016996057014352823
147,PC 35 4,0.0016916486352056422
148,FA 20 5,0.001689976168261583
149,CE 18 2,0.0016892750669470456
150,PC 40 7,0.0016793047905024007
151,PC 36 5,0.001675819212336486
152,TG 54 6,0.00167449655079521
153,DG 37 4,0.00166863326148126
154,PC_O 38 5,0.0016525361470440566
155,LPC 20 4,0.0016498417187917488
156,PE 38 1,0.0016481413002177423
157,PC 34 4,0.0016456015450026784
158,PC 30 0,0.0016303144854071562
159,DG 42 4,0.0016205891209206057
160,PE 32 1,0.001615233045458053
161,PE 42 6,0.0016143373898904352
162,PE 37 4,0.0016131549003050483
163,PE 34 2,0.001601549035719453
164,FA 18 2,0.0015969185322221237
165,HexCer t41 2,0.0015902148563295777
166,FA 22 1,0.001582901430969168
167,PC 40 5,0.001582098245969589
168,PS 40 6,0.0015740340198658047
169,FA 17 0,0.0015735484203674706
170,SM d32 1,0.0015644622449894475
171,SulfoHexCer t41 1,0.0015634335660035608
172,DG 36 2,0.0015626417530025468
173,PE 38 3,0.0015485934597355146
174,SulfoHexCer d43 1,0.0015412066554676817
175,PE 39 4,0.0015399821751210074
176,FA 22 6,0.0015192103772387279
177,PC 37 1,0.0015081959035258264
178,PE 38 6,0.001506974337975295
179,PE_P 36 4,0.0014951393107762833
180,FA 16 1,0.001482302880946813
181,PC_O 36 4,0.0014511142589369822
182,Cer m41 1,0.0014482098071522756
183,FA 20 3,0.0014464469900787996
184,PC_O 38 6,0.0014353476991108365
185,PC_O 40 4,0.0014328282378265307
186,PE_P 38 1,0.0014258515965113296
187,PC 42 7,0.0014169360972329822
188,PG 40 7,0.0014152361494007314
189,PE_O 38 4,0.0014090307848037148
190,PE 36 1,0.0014031817250090902
191,DG 34 1,0.0014007270066599107
192,FA 19 0,0.0013860158156420149
193,PC 35 3,0.0013824717281582769
194,PE_P 37 4,0.0013739723534083462
195,FA 18 3,0.0013671581766973896
196,PS 40 5,0.0013667197140994666
197,PE 38 5,0.0013646302438481992
198,PE 42 7,0.0013515638582953357
199,FA 18 1,0.001351127917760216
200,PE 36 3,0.0013397121496962166
201,DG 38 5,0.0013289126793950392
202,DG 38 2,0.0013237721684960855
203,PC 33 2,0.0013225242752133639
204,FA 22 5,0.0013218505988746364
205,SM d36 0,0.0013214519817379184
206,PI 38 4,0.0013178103061547034
207,PC 31 0,0.0013093024516740274
208,PE 36 2,0.0013092637761035288
209,PC 40 2,0.0012998753061193265
210,SulfoHexCer t43 2,0.0012921852924714025
211,HexCer d42 1,0.0012919535770007445
212,SulfoHexCer t42 1,0.0012836243409928643
213,PE_P 35 1,0.0012801515011607876
214,PE 40 7,0.0012776416672305535
215,PE 34 1,0.001267376890321569
216,HexCer d36 1,0.0012648850957904785
217,FA 17 1,0.0012640494591850686
218,PC 32 1,0.0012590918441480513
219,DG 36 1,0.0012557433300978743
220,PE 40 6,0.0012544648612271517
221,PE 38 2,0.0012536404592610015
222,LPE 18 0,0.0012384747923513575
223,SM d43 2,0.001238443887766456
224,PE_P 39 2,0.0012336358447788767
225,Cer d35 1,0.0012292837333070271
226,PE_P 40 8,0.0012277326999237533
227,PE 42 8,0.0011819351850134822
228,PC_O 35 2,0.0011785951216621402
229,PE 35 1,0.0011750015466690166
230,PE 40 4,0.0011714846003933643
231,PC 42 8,0.0011708583396534517
232,FA 22 4,0.0011703031348635855
233,Cer m42 2,0.0011649127099434976
234,DG 36 3,0.0011583348103481857
235,DG 40 4,0.00115754863720461
236,LPC 18 0,0.0011521302267923142
237,PE_P 40 4,0.0011463856954811863
238,SM d36 1,0.0011434510600974764
239,SM d41 2,0.0011418927386017148
240,HexCer d40 1,0.001140866402667081
241,PE_P 36 3,0.0011368337178794237
242,PC_O 32 1,0.0011300255150347774
243,SM d41 1,0.0011267337171850362
244,PC_O 38 1,0.0011220116061043043
245,SM d38 1,0.0011213618397855117
246,PC_P 30 0,0.001115207231990153
247,SulfoHexCer d42 1,0.0011132953474480142
248,SulfoHexCer t40 1,0.0011131768982571748
249,HexCer d43 1,0.0011121398484846992
250,PC 42 4,0.001110844295907464
251,PC_O 36 2,0.0011105330191708
252,PC 38 2,0.0011034013055865822
253,PE_P 39 4,0.0010974319172845247
254,PC_P 36 2,0.0010962338476023191
255,PC 36 2,0.0010843323365926528
256,FA 20 2,0.0010777917131128824
257,Cer m44 2,0.0010645278938267752
258,PI 36 4,0.0010643673806010835
259,PE_P 36 1,0.0010642531806661503
